time_s,cwnd_kb
7.792061,257.359
7.811186,257.359
7.831492,257.359
7.850459,257.359
7.869704,257.359
7.889219,257.359
7.908748,257.359
7.927733,257.359
7.946941,258.773
7.965963,258.773
7.985577,258.773
8.004938,258.773
8.025825,258.773
8.045320,258.773
8.064474,258.773
8.083986,258.773
8.103628,258.773
8.122923,258.773
8.142224,258.773
8.161337,260.188
8.180804,260.188
8.200056,260.188
8.219128,260.188
8.238025,260.188
8.257662,260.188
8.277004,260.188
8.296299,260.188
8.315707,260.188
8.334796,260.188
8.354049,260.188
8.373206,260.188
8.392601,261.602
8.411989,261.602
8.431405,261.602
8.450497,261.602
8.470418,261.602
8.490037,261.602
8.509769,261.602
8.528936,261.602
8.548779,261.602
8.568067,261.602
8.587515,261.602
8.606824,263.016
8.626588,263.016
8.646009,263.016
8.665072,263.016
8.683967,263.016
8.703686,263.016
8.723875,263.016
8.743616,263.016
8.763263,263.016
8.782829,263.016
8.802643,263.016
8.822381,263.016
8.841996,264.430
8.861763,264.430
8.882319,264.430
8.902159,264.430
8.921529,264.430
8.940659,264.430
8.960422,264.430
8.980375,264.430
8.999641,264.430
9.019146,264.430
9.039233,264.430
9.058440,265.844
9.077946,265.844
9.097678,265.844
9.117679,265.844
9.137930,265.844
9.157044,265.844
9.177563,265.844
9.197432,265.844
9.217068,265.844
9.237351,265.844
9.256957,265.844
9.275862,265.844
9.295550,267.258
9.315118,267.258
9.334810,267.258
9.354175,267.258
9.373417,267.258
9.392710,267.258
9.412207,267.258
9.431936,267.258
9.450996,267.258
9.470138,267.258
9.489652,267.258
9.508864,267.258
9.528142,268.672
9.547772,268.672
9.566950,268.672
9.586702,268.672
9.605928,268.672
9.625243,268.672
9.645224,268.672
9.664797,268.672
9.684492,268.672
9.703796,268.672
9.723040,268.672
9.742875,268.672
9.762757,270.086
9.782506,270.086
9.802293,270.086
9.822030,270.086
9.841820,270.086
9.861840,270.086
9.881163,270.086
9.900555,270.086
9.919600,270.086
9.938759,270.086
9.957838,270.086
9.977640,271.500
9.997109,271.500
10.015893,271.500
10.034974,271.500
10.054587,271.500
10.073661,271.500
10.092999,271.500
10.112212,271.500
10.131472,271.500
10.150695,271.500
10.170926,271.500
10.189983,271.500
10.209659,272.914
10.229247,272.914
10.248154,272.914
10.267508,272.914
10.286886,272.914
10.306008,272.914
10.326394,272.914
10.345651,272.914
10.365404,272.914
10.385329,272.914
10.405643,272.914
10.424712,272.914
10.443986,274.328
10.463301,274.328
10.482411,274.328
10.502427,274.328
10.522115,274.328
10.541754,274.328
10.561845,274.328
10.582443,274.328
10.602174,274.328
10.621170,274.328
10.640323,274.328
10.660009,274.328
10.679943,275.742
10.699113,275.742
10.718723,275.742
10.738422,275.742
10.758567,275.742
10.778100,275.742
10.797269,275.742
10.816312,275.742
10.835550,275.742
10.855206,275.742
10.875123,275.742
10.893928,275.742
10.913656,277.156
10.932646,277.156
10.952303,277.156
10.971493,277.156
10.991038,277.156
11.010525,277.156
11.030219,277.156
11.049409,277.156
11.069013,277.156
11.088140,277.156
11.107126,277.156
11.127037,277.156
11.146119,277.156
11.165448,278.570
11.185221,278.570
11.204767,278.570
11.224647,278.570
11.244023,278.570
11.263008,278.570
11.282134,278.570
11.301268,278.570
11.320915,278.570
11.340126,278.570
11.359697,278.570
11.378956,278.570
11.398353,279.984
11.417782,279.984
11.437262,279.984
11.456105,279.984
11.475259,279.984
11.494590,279.984
11.514596,279.984
11.534411,279.984
11.553612,279.984
11.573462,279.984
11.592591,279.984
11.612636,279.984
11.632156,281.398
11.651246,281.398
11.671224,281.398
11.690958,281.398
11.710226,281.398
11.730552,281.398
11.749962,281.398
11.769843,281.398
11.788922,281.398
11.808022,281.398
11.827246,281.398
11.846757,281.398
11.866055,281.398
11.885957,282.812
11.905891,282.812
11.925268,282.812
11.944538,282.812
11.963359,282.812
11.982249,282.812
12.001771,282.812
12.021339,282.812
12.040398,282.812
12.059673,282.812
12.079293,282.812
12.098076,282.812
12.117567,284.227
12.136596,284.227
12.155287,284.227
12.175293,284.227
12.194565,284.227
12.213701,284.227
12.232644,284.227
12.252762,284.227
12.271555,284.227
12.291225,284.227
12.310744,284.227
12.330075,284.227
12.349373,284.227
12.368942,285.641
12.388413,285.641
12.407599,285.641
12.427119,285.641
12.446377,285.641
12.465672,285.641
12.485105,285.641
12.504474,285.641
12.523508,285.641
12.542681,285.641
12.562637,285.641
12.581954,285.641
12.602319,287.055
12.622172,287.055
12.641801,287.055
12.661456,287.055
12.681042,287.055
12.700976,287.055
12.720749,287.055
12.740149,287.055
12.759000,287.055
12.778435,287.055
12.797908,287.055
12.817485,287.055
12.836756,287.055
12.856343,288.469
12.875276,288.469
12.894450,288.469
12.913681,288.469
12.933166,288.469
12.952062,288.469
12.971170,288.469
12.990612,288.469
13.010809,288.469
13.030196,288.469
13.049243,288.469
13.068046,288.469
13.087145,288.469
13.106213,289.883
13.125916,289.883
13.144943,289.883
13.164200,289.883
13.184062,289.883
13.203144,289.883
13.222331,289.883
13.242002,289.883
13.262244,289.883
13.282105,289.883
13.301511,289.883
13.320955,289.883
13.340923,289.883
13.360305,291.297
13.380151,291.297
13.399450,291.297
13.419080,291.297
13.438390,291.297
13.458530,291.297
13.477574,291.297
13.496756,291.297
13.516988,291.297
13.535719,291.297
13.554970,291.297
13.574431,291.297
13.593852,292.711
13.613152,292.711
13.632624,292.711
13.652466,292.711
13.672067,287.055
13.691191,275.742
13.710967,264.430
13.731258,253.117
13.750582,241.805
13.770280,230.492
13.789620,219.180
13.808929,207.867
13.828523,196.555
13.848169,185.242
13.867280,175.344
13.886363,162.617
13.905468,151.305
13.924570,145.648
13.943444,145.648
13.962566,145.648
13.982328,145.648
14.001667,145.648
14.021004,145.648
14.041135,145.648
14.060196,147.062
14.079550,147.062
14.098856,147.062
14.118151,147.062
14.137229,147.062
14.156857,147.062
14.175939,148.477
14.195516,148.477
14.214707,148.477
14.234728,148.477
14.254233,148.477
14.273968,148.477
14.293323,148.477
14.312728,149.891
14.331778,149.891
14.351194,149.891
14.370967,149.891
14.390101,149.891
14.409668,149.891
14.429531,151.305
14.449420,151.305
14.468881,151.305
14.488266,151.305
14.507149,151.305
14.526325,151.305
14.545974,151.305
14.566339,152.719
14.585877,152.719
14.605126,152.719
14.625068,152.719
14.644321,152.719
14.663702,152.719
14.682477,152.719
14.701994,154.133
14.721682,154.133
14.741237,154.133
14.761129,154.133
14.780773,154.133
14.800304,154.133
14.820028,155.547
14.839145,155.547
14.858778,155.547
14.877974,155.547
14.897059,155.547
14.917109,155.547
14.936472,155.547
14.955672,156.961
14.974786,156.961
14.994487,156.961
15.013845,156.961
15.033226,156.961
15.053635,156.961
15.073349,156.961
15.092844,158.375
15.113238,158.375
15.132853,158.375
15.152012,158.375
15.171260,158.375
15.190925,158.375
15.210464,158.375
15.230330,159.789
15.250223,159.789
15.269663,159.789
15.289250,159.789
15.308401,159.789
15.327845,159.789
15.347595,159.789
15.366663,161.203
15.386132,161.203
15.405703,161.203
15.425033,161.203
15.444086,161.203
15.463158,161.203
15.482403,161.203
15.501949,162.617
15.521493,162.617
15.540626,162.617
15.561201,162.617
15.580951,162.617
15.600949,162.617
15.620333,162.617
15.639757,164.031
15.659620,164.031
15.678805,164.031
15.698472,164.031
15.718188,164.031
15.738260,164.031
15.757679,164.031
15.776843,165.445
15.795975,165.445
15.814480,165.445
15.833788,165.445
15.852768,165.445
15.872413,165.445
15.891323,165.445
15.911225,165.445
15.931183,166.859
15.950629,166.859
15.970044,166.859
15.990021,166.859
16.009424,166.859
16.028403,166.859
16.047560,166.859
16.066995,168.273
16.086843,168.273
16.106261,168.273
16.125749,168.273
16.145151,168.273
16.164378,168.273
16.183230,168.273
16.201947,168.273
16.221574,169.688
16.241405,169.688
16.261582,169.688
16.280462,169.688
16.299850,169.688
16.319260,169.688
16.338519,169.688
16.358488,171.102
16.377901,171.102
16.397585,171.102
16.416705,171.102
16.436874,171.102
16.456378,171.102
16.475986,171.102
16.495509,172.516
16.514727,172.516
16.533920,172.516
16.553185,172.516
16.572445,172.516
16.591670,172.516
16.610857,172.516
16.630294,172.516
16.650266,173.930
16.670070,173.930
16.689139,173.930
16.708047,173.930
16.727492,173.930
16.746829,173.930
16.766649,173.930
16.785812,173.930
16.805966,175.344
16.824855,175.344
16.844505,175.344
16.863926,175.344
16.883164,175.344
16.902545,175.344
16.922221,175.344
16.941943,175.344
16.961965,176.758
16.981601,176.758
17.000572,176.758
17.020580,176.758
17.039851,176.758
17.059076,176.758
17.078571,176.758
17.097976,178.172
17.117848,178.172
17.137571,178.172
17.157022,178.172
17.175959,178.172
17.195383,178.172
17.214297,178.172
17.233312,178.172
17.252434,179.586
17.271499,179.586
17.291110,179.586
17.310633,179.586
17.329915,179.586
17.349484,179.586
17.369675,179.586
17.389129,179.586
17.408636,181.000
17.428053,181.000
17.446980,181.000
17.466480,181.000
17.485910,181.000
17.505362,181.000
17.525487,181.000
17.545484,181.000
17.564406,182.414
17.584288,182.414
17.603861,182.414
17.622791,182.414
17.642512,182.414
17.662186,182.414
17.682142,182.414
17.701405,182.414
17.720728,183.828
17.740103,183.828
17.759512,183.828
17.778563,183.828
17.798498,183.828
17.817708,183.828
17.837789,183.828
17.857125,183.828
17.876374,185.242
17.895595,185.242
17.914998,185.242
17.933844,185.242
17.952802,185.242
17.972701,185.242
17.991931,185.242
18.010665,185.242
18.029912,185.242
18.049152,186.656
18.069246,186.656
18.089225,186.656
18.108504,186.656
18.128118,186.656
18.146981,186.656
18.166554,186.656
18.186116,186.656
18.205593,188.070
18.225155,188.070
18.244469,188.070
18.263990,188.070
18.283059,188.070
18.302264,188.070
18.321140,188.070
18.340141,188.070
18.359788,189.484
18.378842,189.484
18.398739,189.484
18.418175,189.484
18.437578,189.484
18.456679,189.484
18.476278,189.484
18.495815,189.484
18.514949,190.898
18.533914,190.898
18.553273,190.898
18.572647,190.898
18.592083,190.898
18.611531,190.898
18.630619,190.898
18.649654,190.898
18.669746,190.898
18.688651,192.312
18.708292,192.312
18.727611,192.312
18.746996,192.312
18.766652,192.312
18.786806,192.312
18.806646,192.312
18.825902,192.312
18.846892,193.727
18.866655,193.727
18.886779,193.727
18.906291,193.727
18.925744,193.727
18.945451,193.727
18.964693,193.727
18.983734,193.727
19.003175,193.727
19.022964,195.141
19.041948,195.141
19.061664,195.141
19.081259,195.141
19.101061,195.141
19.120938,195.141
19.140657,195.141
19.160365,195.141
19.179439,196.555
19.198389,196.555
19.217565,196.555
19.237298,196.555
19.256566,196.555
19.275801,196.555
19.295024,196.555
19.314290,196.555
19.334007,196.555
19.353390,197.969
19.372777,197.969
19.392053,197.969
19.411337,197.969
19.430854,197.969
19.450528,197.969
19.470820,197.969
19.490632,197.969
19.510091,197.969
19.530162,199.383
19.549172,199.383
19.568386,199.383
19.587657,199.383
19.606676,199.383
19.626663,199.383
19.645856,199.383
19.665354,199.383
19.685040,200.797
19.704749,200.797
19.723767,200.797
19.742899,200.797
19.762223,200.797
19.781501,200.797
19.800505,200.797
19.820350,200.797
19.839539,200.797
19.858930,202.211
19.878048,202.211
19.897713,202.211
19.917390,202.211
19.937533,202.211
19.957168,202.211
19.976386,202.211
19.996240,202.211
20.015686,202.211
20.034908,203.625
20.054117,203.625
20.073811,203.625
20.093325,203.625
20.112503,203.625
20.132230,203.625
20.151406,203.625
20.170722,203.625
20.190644,203.625
20.210529,205.039
20.230093,205.039
20.249663,205.039
20.269225,205.039
20.288381,205.039
20.307688,205.039
20.326582,205.039
20.346688,205.039
20.366660,205.039
20.386594,206.453
20.405830,206.453
20.425153,206.453
20.445038,206.453
20.465117,206.453
20.484882,206.453
20.504152,206.453
20.523172,206.453
20.542514,206.453
20.562604,207.867
20.581836,207.867
20.601130,207.867
20.620212,207.867
20.639878,207.867
20.659589,207.867
20.678298,207.867
20.697911,207.867
20.717554,207.867
20.737554,209.281
20.758132,209.281
20.777586,209.281
20.797344,209.281
20.816583,209.281
20.835861,209.281
20.855382,209.281
20.874714,209.281
20.894321,209.281
20.913313,209.281
20.932219,210.695
20.952200,210.695
20.971303,210.695
20.990717,210.695
21.009611,210.695
21.029552,210.695
21.049395,210.695
21.068370,210.695
21.088365,210.695
21.108289,212.109
21.127740,212.109
21.147371,212.109
21.166867,212.109
21.186268,212.109
21.205895,212.109
21.225010,212.109
21.244577,212.109
21.263755,212.109
21.283315,213.523
21.302477,213.523
21.321746,213.523
21.341020,213.523
21.360028,213.523
21.379468,213.523
21.398735,213.523
21.418208,213.523
21.437435,213.523
21.456302,213.523
21.475372,214.938
21.494589,214.938
21.513508,214.938
21.533026,214.938
21.552415,214.938
21.571170,214.938
21.590764,214.938
21.610949,214.938
21.630264,214.938
21.650225,216.352
21.669404,216.352
21.689385,216.352
21.708541,216.352
21.728481,216.352
21.748086,216.352
21.767425,216.352
21.786775,216.352
21.806209,216.352
21.825784,216.352
21.845277,217.766
21.864467,217.766
21.883689,217.766
21.902607,217.766
21.922086,217.766
21.941368,217.766
21.960258,217.766
21.979534,217.766
21.998521,217.766
22.018157,219.180
22.037312,219.180
22.056276,219.180
22.075476,219.180
22.095409,219.180
22.115414,219.180
22.134726,219.180
22.154313,219.180
22.173709,219.180
22.193212,219.180
22.212709,220.594
22.231770,220.594
22.250540,220.594
22.270149,220.594
22.289599,220.594
22.309272,220.594
22.328592,220.594
22.347594,220.594
22.366503,220.594
22.385894,220.594
22.406375,222.008
22.425802,222.008
22.445883,222.008
22.465669,222.008
22.485659,222.008
22.505858,222.008
22.525040,222.008
22.544535,222.008
22.563764,222.008
22.582829,222.008
22.601939,223.422
22.621310,223.422
22.641064,223.422
22.660431,223.422
22.679104,223.422
22.698467,223.422
22.717394,223.422
22.737246,223.422
22.756720,223.422
22.776112,223.422
22.795573,224.836
22.814757,224.836
22.833686,224.836
22.853259,224.836
22.872205,224.836
22.891585,224.836
22.911756,224.836
22.931746,224.836
22.951222,224.836
22.970570,226.250
22.991585,226.250
23.010543,226.250
23.030522,226.250
23.050216,226.250
23.069939,226.250
23.089545,226.250
23.109400,226.250
23.129524,226.250
23.148393,226.250
23.167781,227.664
23.187008,227.664
23.206343,227.664
23.226135,227.664
23.245630,227.664
23.265238,227.664
23.284456,227.664
23.303246,227.664
23.322420,227.664
23.341742,227.664
23.361932,229.078
23.381324,229.078
23.401176,229.078
23.420351,229.078
23.439533,229.078
23.458939,229.078
23.477997,229.078
23.497607,229.078
23.517179,229.078
23.536841,229.078
23.556121,230.492
23.575608,230.492
23.595209,230.492
23.614817,230.492
23.634466,230.492
23.654099,230.492
23.673524,230.492
23.692366,230.492
23.711233,230.492
23.730924,230.492
23.750137,230.492
23.769936,231.906
23.790314,231.906
23.809858,231.906
23.829459,231.906
23.849018,231.906
23.868226,231.906
23.887655,231.906
23.906470,231.906
23.925790,231.906
23.945531,231.906
23.964972,233.320
23.984156,233.320
24.003431,233.320
24.023112,233.320
24.042523,233.320
24.061591,233.320
24.081936,233.320
24.101897,233.320
24.121937,233.320
24.141537,233.320
24.161440,234.734
24.181937,234.734
24.201327,234.734
24.220686,234.734
24.240168,234.734
24.259180,234.734
24.278343,234.734
24.298496,234.734
24.318543,234.734
24.337505,234.734
24.356982,236.148
24.376264,236.148
24.395896,236.148
24.415310,236.148
24.434426,236.148
24.454614,236.148
24.474781,236.148
24.494390,236.148
24.513655,236.148
24.533247,236.148
24.552750,236.148
24.572068,237.562
24.590784,237.562
24.610534,237.562
24.629860,237.562
24.649187,237.562
24.667807,237.562
24.687243,237.562
24.706570,237.562
24.725498,237.562
24.744605,237.562
24.764687,238.977
24.784489,238.977
24.803613,238.977
24.822870,238.977
24.842287,238.977
24.862226,238.977
24.881410,238.977
24.901222,238.977
24.920744,238.977
24.939715,238.977
24.958900,238.977
24.978571,240.391
24.998218,240.391
25.018562,240.391
25.037557,240.391
25.057141,240.391
25.076787,240.391
25.095906,240.391
25.114806,240.391
25.134049,240.391
25.153235,240.391
25.172336,241.805
25.191478,241.805
25.210859,241.805
25.230007,241.805
25.250029,241.805
25.269799,241.805
25.289802,241.805
25.310015,241.805
25.329823,241.805
25.349037,241.805
25.368415,241.805
25.387741,243.219
25.407155,243.219
25.426289,243.219
25.445900,243.219
25.465744,243.219
25.485695,243.219
25.505025,243.219
25.524540,243.219
25.544479,243.219
25.563385,243.219
25.582766,243.219
25.602297,244.633
25.622133,244.633
25.642017,244.633
25.661651,244.633
25.681449,244.633
25.700708,244.633
25.720167,244.633
25.739221,244.633
25.758623,244.633
25.777834,244.633
25.797410,246.047
25.816657,246.047
25.835949,246.047
25.854661,246.047
25.874629,246.047
25.894303,246.047
25.913695,246.047
25.933380,246.047
25.952798,246.047
25.972038,246.047
25.991742,246.047
26.011293,247.461
26.032025,247.461
26.051814,247.461
26.070481,247.461
26.090080,247.461
26.109629,247.461
26.129469,247.461
26.148853,247.461
26.168205,247.461
26.187302,247.461
26.206761,247.461
26.227126,248.875
26.246781,248.875
26.265957,248.875
26.285527,248.875
26.305016,248.875
26.324385,248.875
26.344264,248.875
26.363655,248.875
26.382715,248.875
26.402683,248.875
26.422075,248.875
26.441739,250.289
26.461065,250.289
26.480239,250.289
26.499678,250.289
26.519130,250.289
26.538167,250.289
26.557459,250.289
26.577185,250.289
26.596285,250.289
26.615364,250.289
26.634406,250.289
26.653651,251.703
26.672831,251.703
26.692161,251.703
26.712206,251.703
26.731288,251.703
26.750513,251.703
26.769574,251.703
26.788882,251.703
26.808596,251.703
26.828088,251.703
26.848527,251.703
26.867685,253.117
26.886506,253.117
26.905834,253.117
26.925253,253.117
26.944409,253.117
26.963462,253.117
26.983530,253.117
27.003239,253.117
27.022332,253.117
27.042392,253.117
27.062431,253.117
27.081912,254.531
27.101339,254.531
27.120959,254.531
27.140173,254.531
27.159382,254.531
27.179928,254.531
27.199104,254.531
27.218603,254.531
27.238033,254.531
27.257336,254.531
27.276278,254.531
27.296600,255.945
27.317033,255.945
27.337666,255.945
27.356731,255.945
27.377065,255.945
27.396734,255.945
27.415986,255.945
27.435461,255.945
27.456199,255.945
27.476316,255.945
27.496891,255.945
27.516342,257.359
27.535906,257.359
27.556009,257.359
27.574959,257.359
27.594309,257.359
27.613444,257.359
27.633583,257.359
27.652656,257.359
27.672007,257.359
27.691391,257.359
27.710753,257.359
27.730017,257.359
27.749616,258.773
27.769763,258.773
27.789390,258.773
27.808213,258.773
27.827189,258.773
27.846215,258.773
27.865339,258.773
27.884398,258.773
27.903607,258.773
27.922939,258.773
27.942796,258.773
27.962106,260.188
27.981978,260.188
28.001579,260.188
28.020884,260.188
28.040795,260.188
28.059797,260.188
28.079308,260.188
28.098414,260.188
28.117624,260.188
28.137464,260.188
28.156516,260.188
28.176139,260.188
28.195148,261.602
28.214466,261.602
28.234075,261.602
28.253807,261.602
28.276659,261.602
28.295775,261.602
28.315194,261.602
28.334706,261.602
28.354436,261.602
28.373798,261.602
28.392541,261.602
28.412072,263.016
28.431064,263.016
28.451015,263.016
28.470832,263.016
28.490744,263.016
28.510158,263.016
28.529915,263.016
28.549383,263.016
28.568905,263.016
28.588343,263.016
28.607625,263.016
28.626387,263.016
28.646102,264.430
28.665953,264.430
28.685650,264.430
28.705358,264.430
28.725647,264.430
28.744443,264.430
28.763594,264.430
28.782930,264.430
28.802295,264.430
28.821354,264.430
28.840767,264.430
28.860974,265.844
28.880162,265.844
28.899006,265.844
28.918532,265.844
28.938196,265.844
28.957651,265.844
28.976960,265.844
28.996445,265.844
29.016092,265.844
29.035366,265.844
29.054390,265.844
29.075742,265.844
29.096422,267.258
29.115443,267.258
29.134578,267.258
29.154036,267.258
29.173244,267.258
29.192517,267.258
29.211488,267.258
29.231215,267.258
29.250164,267.258
29.269675,267.258
29.288974,267.258
29.308375,267.258
29.327907,268.672
29.347830,268.672
29.367098,268.672
29.387016,268.672
29.406510,268.672
29.426678,268.672
29.446420,268.672
29.465639,268.672
29.485474,268.672
29.504680,268.672
29.523826,268.672
29.543101,268.672
29.562495,270.086
29.582061,270.086
29.601131,270.086
29.620431,270.086
29.639663,270.086
29.659207,270.086
29.678305,270.086
29.698165,270.086
29.717995,270.086
29.738068,270.086
29.757893,270.086
29.777583,271.500
29.797553,271.500
29.816525,271.500
29.836197,271.500
29.855337,271.500
29.874685,271.500
29.894843,271.500
29.915552,271.500
29.934472,271.500
29.954342,271.500
29.973601,271.500
29.992971,271.500
30.012223,272.914
30.031882,272.914
30.050876,272.914
30.070715,272.914
30.091037,272.914
30.109896,272.914
30.129334,272.914
30.148597,272.914
30.168405,272.914
30.187300,272.914
