time_s,qlen_pkts
3.247119,28
3.261501,28
3.276358,29
3.290913,28
3.305225,27
3.319496,26
3.333649,27
3.348736,27
3.363125,28
3.378061,28
3.392322,29
3.406829,27
3.421455,27
3.436647,28
3.451464,28
3.465608,28
3.479881,28
3.494096,27
3.509003,28
3.523376,29
3.539228,30
3.553622,31
3.567880,30
3.582239,29
3.596283,30
3.610462,30
3.625155,29
3.639552,29
3.654359,29
3.668613,29
3.683483,29
3.698416,31
3.712597,29
3.726838,29
3.741326,30
3.755627,30
3.770374,30
3.784750,31
3.798792,30
3.813733,29
3.828332,30
3.842752,31
3.857295,31
3.871712,32
3.886232,32
3.900815,32
3.914984,30
3.929277,31
3.944782,32
3.959259,32
3.974125,32
3.988979,32
4.003440,33
4.017672,31
4.031929,30
4.046840,33
4.061290,33
4.075631,32
4.089985,33
4.104671,33
4.119619,32
4.134525,31
4.149328,32
4.163811,32
4.178271,33
4.192284,33
4.207222,34
4.222202,32
4.237269,34
4.252245,34
4.266577,34
4.281199,33
4.295705,33
4.310688,34
4.325408,33
4.339866,34
4.354564,35
4.369293,35
4.384372,34
4.399144,34
4.413321,33
4.427880,33
4.442622,35
4.457179,35
4.471515,34
4.485897,35
4.501040,35
4.515723,35
4.531217,32
4.545830,34
4.560559,34
4.575097,35
4.589773,35
4.604859,35
4.619265,35
4.633756,35
4.648266,36
4.662722,36
4.677333,36
4.691837,36
4.706611,36
4.721503,36
4.736002,35
4.750104,36
4.764280,36
4.778807,36
4.793004,35
4.807344,35
4.821803,36
4.836093,35
4.850611,36
4.864948,36
4.879201,36
4.893834,36
4.908388,36
4.922921,36
4.937358,35
4.951897,38
4.966274,37
4.980538,37
4.994997,38
5.009218,38
5.023372,37
5.037991,35
5.052151,37
5.066518,38
5.080577,38
5.095308,37
5.109881,38
5.124887,37
5.139757,36
5.154584,38
5.168970,38
5.183222,38
5.197431,39
5.211546,39
5.225870,39
5.240401,38
5.255486,39
5.269891,38
5.284420,39
5.298773,40
5.313074,39
5.327857,39
5.342167,38
5.356755,39
5.371699,39
5.386050,40
5.400670,40
5.415500,40
5.429812,38
5.444057,37
5.458755,39
5.473052,39
5.487696,39
5.502776,39
5.517414,39
5.531947,39
5.546636,39
5.561188,39
5.576045,40
5.590868,40
5.605121,40
5.619530,41
5.634391,40
5.648751,42
5.663364,41
5.677613,41
5.692139,40
5.706632,41
5.720849,41
5.734986,42
5.749411,40
5.764623,40
5.779037,41
5.793383,40
5.807946,41
5.822134,41
5.836929,40
5.851440,40
5.866065,42
5.881117,42
5.895369,42
5.909774,42
5.924551,43
5.939529,43
5.953995,43
5.968756,42
5.983098,41
5.997487,41
6.012769,43
6.028024,42
6.042380,41
6.056880,41
6.071936,42
6.086797,42
6.101169,43
6.115788,43
6.130422,43
6.144744,44
6.159565,44
6.173761,43
6.187929,43
6.202370,42
6.216669,42
6.230906,43
6.245518,42
6.259782,42
6.274160,42
6.288183,42
6.302715,44
6.317186,44
6.331882,44
6.346382,44
6.360600,44
6.375911,44
6.390729,43
6.404913,43
6.419127,43
6.433323,43
6.447789,43
6.462498,43
6.476973,43
6.493029,43
6.507593,43
6.522350,43
6.537133,43
6.551591,43
6.566204,43
6.580889,44
6.595574,44
6.610644,44
6.625111,45
6.639890,45
6.654722,46
6.669237,46
6.684164,44
6.698688,44
6.713182,46
6.727303,46
6.741534,45
6.756612,45
6.771037,44
6.785905,45
6.800227,45
6.815852,45
6.830629,45
6.845323,47
6.859615,48
6.874352,47
6.888448,47
6.903430,46
6.918710,46
6.933266,46
6.947825,45
6.962698,46
6.976918,45
6.991385,45
7.006037,46
7.020392,46
7.035567,47
7.049881,46
7.064447,46
7.078986,47
7.093423,46
7.107775,47
7.122364,46
7.136778,46
7.151422,47
7.166260,46
7.180825,46
7.195253,47
7.209642,47
7.224060,47
7.238328,47
7.252790,47
7.267206,47
7.281371,47
7.296426,48
7.311261,48
7.326188,48
7.340831,47
7.356244,48
7.371037,47
7.385278,47
7.399927,48
7.414190,48
7.428873,47
7.443529,47
7.458061,47
7.472212,47
7.486496,48
7.500873,47
7.515632,48
7.530423,48
7.545275,48
7.560311,49
7.575559,48
7.589845,48
7.603857,48
7.618197,48
7.632798,48
7.647026,48
7.661029,48
7.676235,48
7.690924,48
7.705356,48
7.719898,48
7.734583,48
7.749098,48
7.763774,49
7.778011,48
7.792543,48
7.807620,48
7.821933,49
7.836239,49
7.850870,49
7.865687,49
7.879901,48
7.894228,48
7.908788,48
7.923159,48
7.938017,48
7.952521,48
7.966706,48
7.981269,48
7.996124,49
8.010543,48
8.025054,47
8.039828,47
8.054100,48
8.068504,49
8.083008,48
8.097605,48
8.111973,48
8.126040,42
8.140137,37
8.154175,31
8.169051,25
8.183418,21
8.197695,21
8.212386,22
8.226697,21
8.241236,21
8.255492,22
8.270277,22
8.285278,23
8.299481,22
8.314071,22
8.329183,21
8.343657,22
8.358341,22
8.373151,23
8.387947,23
8.402680,23
8.417238,23
8.431306,22
8.445595,22
8.460241,22
8.474490,25
8.488628,25
8.503291,24
8.517915,24
8.532541,24
8.547441,23
8.562318,25
8.577064,25
8.591986,25
8.606862,24
8.621404,26
8.636221,25
8.650749,25
8.664884,25
8.679233,25
8.694274,25
8.708375,26
8.722813,25
8.738307,25
8.752838,24
8.767124,25
8.781634,27
8.797118,26
8.811399,26
8.825858,26
8.840977,25
8.855662,25
8.870225,26
8.884646,26
8.899366,26
8.914847,28
8.929115,28
8.943767,27
8.958163,27
8.972412,27
8.986998,27
9.001546,28
9.015889,29
9.030173,28
9.045132,27
9.059589,27
9.074560,27
9.089004,28
9.103770,28
9.118528,28
9.133183,28
9.147331,27
9.162020,27
9.177057,28
9.191522,28
9.205998,28
9.220642,28
9.234919,28
9.249294,27
9.263683,29
9.278845,29
9.293450,29
9.307686,29
9.321908,29
9.336631,30
9.351349,28
9.366339,28
9.380990,29
9.395903,30
9.410607,31
9.425372,30
9.439836,32
9.454311,31
9.468463,30
9.483134,30
9.497504,31
9.512004,31
9.526658,30
9.541326,31
9.555830,31
9.570413,30
9.585167,30
9.599561,31
9.613875,31
9.628534,31
9.642818,32
9.657181,30
9.671424,30
9.685929,31
9.700566,32
9.714821,31
9.728983,31
9.743500,31
9.758159,30
9.773143,32
9.787731,33
9.802814,32
9.818050,33
9.832286,33
9.847944,33
9.862362,31
9.877005,33
9.891843,33
9.906097,33
9.920638,33
9.935079,33
9.949693,32
9.964701,31
9.978985,33
9.993612,33
10.007865,33
10.022753,33
10.037573,33
10.052284,33
10.066494,32
10.080961,34
10.095160,33
10.109781,32
10.124517,34
10.139155,34
10.153464,34
10.167956,33
10.182043,35
10.196582,36
10.211100,36
10.226205,35
10.240858,35
10.254947,35
10.269843,35
10.284333,35
10.298842,35
10.313768,35
10.328879,34
10.343992,34
10.358629,35
10.373346,34
10.387753,35
10.402042,35
10.416643,35
10.430967,35
10.445549,35
10.459906,36
10.474052,34
10.488525,35
10.502810,35
10.517485,37
10.531841,37
10.546318,36
10.560835,36
10.574985,37
10.589984,38
10.604578,37
10.618835,37
10.633536,37
10.647770,37
10.662730,37
10.677197,37
10.692321,38
10.706657,38
10.721137,37
10.735593,36
10.750071,36
10.764651,38
10.778589,36
10.793142,37
10.807536,37
10.822449,38
10.836528,37
10.851580,38
10.865994,37
10.880719,36
10.895553,38
10.910410,38
10.924931,38
10.939442,38
10.954121,38
10.968672,38
10.983282,37
10.997545,38
11.011656,38
11.027795,38
11.042152,38
11.056715,39
11.071030,38
11.085387,38
11.099588,39
11.114021,39
11.128324,39
11.142712,38
11.156834,38
11.171355,39
11.186335,40
11.200663,39
11.215060,39
11.229543,40
11.243747,40
11.258453,40
11.272770,40
11.286951,40
11.301471,41
11.316589,40
11.331218,39
11.345720,39
11.360419,39
11.375038,40
11.389684,40
11.404001,40
11.419452,41
11.434082,41
11.448587,42
11.463221,42
11.478107,41
11.492438,40
11.506985,40
11.521632,41
11.535991,41
11.550111,40
11.564474,41
11.579119,40
11.593435,40
11.608333,42
11.623082,41
11.637897,41
11.652694,42
11.667653,42
11.681967,42
11.696603,42
11.710918,41
11.725416,41
11.739965,41
11.754482,42
11.769171,41
11.783720,41
11.798463,41
11.813192,42
11.827912,42
11.842770,42
11.857379,42
11.871814,43
11.886074,43
11.900448,43
11.915116,43
11.929424,43
11.943726,43
11.958149,43
11.973297,41
11.987565,42
12.002417,42
12.017114,42
12.031595,43
12.046006,43
12.060631,43
12.075127,43
12.089755,43
12.104211,43
12.119270,43
12.133632,43
12.147989,44
12.162657,43
12.177186,44
12.191963,44
12.205966,44
12.220906,44
12.235231,43
12.249725,43
12.264468,44
12.278911,44
12.293659,45
12.307976,45
12.322885,44
12.337514,44
12.351958,45
12.367216,45
12.382319,45
12.396515,45
12.410942,45
12.425015,44
12.439496,44
12.453562,45
12.468365,44
12.483189,44
12.497760,45
12.512754,45
12.527191,45
12.541499,45
12.556335,45
12.571177,45
12.585710,45
12.599952,46
12.614809,45
12.629779,45
12.644058,46
12.659177,45
12.673443,45
12.687591,46
12.701847,46
12.716544,46
12.731208,45
12.745321,46
12.759760,46
12.773933,45
12.788641,46
12.803450,48
12.818137,47
12.832810,47
12.847666,48
12.862248,48
12.876751,48
12.891332,47
12.906462,48
12.921490,47
12.936049,47
12.950472,47
12.964627,47
12.978910,46
12.993972,46
13.008228,48
13.022591,47
13.037154,47
13.051628,47
13.065955,48
13.080565,47
13.095199,47
13.109554,48
13.123864,46
13.138140,47
13.152418,47
13.166880,47
13.181448,47
13.195732,47
13.210212,48
13.225357,47
13.239454,47
13.253924,47
13.269126,48
13.283262,49
13.297885,48
13.312428,50
13.327111,48
13.341421,48
13.355774,48
13.371402,48
13.385680,48
13.400248,49
13.414792,50
13.429583,48
13.443985,49
13.459247,48
13.473648,48
13.488090,48
13.502551,49
13.517119,49
13.532262,48
13.547278,49
13.561359,49
13.575620,49
13.590125,49
13.604380,49
13.618814,50
13.633443,48
13.648316,48
13.663562,48
13.677878,49
13.692297,48
13.707173,50
13.721677,50
13.736087,49
13.751589,49
13.765719,49
13.780103,49
13.794736,49
13.809086,50
13.823986,48
13.838173,48
13.852284,49
13.866377,49
13.880881,48
13.895621,49
13.909990,50
13.924519,49
13.939222,49
13.953473,48
13.967911,48
13.982646,48
13.996921,48
14.011290,49
14.026062,48
14.040321,48
14.054965,48
14.069523,40
14.083918,37
14.098708,31
14.113187,25
14.127815,22
14.142208,23
14.156526,24
14.170755,22
14.185146,22
14.199630,23
14.213817,23
14.228585,23
14.243152,23
14.257402,24
14.271762,23
14.286057,23
14.300722,22
14.315020,25
14.329599,25
14.344322,25
14.358676,26
14.372923,25
14.387310,24
14.401570,25
14.415918,26
14.431047,25
14.445450,26
14.460097,25
14.474297,24
14.488571,24
14.503834,24
14.518255,25
14.532940,26
14.547046,26
14.561707,25
14.576633,25
14.591080,26
14.605638,25
14.620372,26
14.635120,26
14.649454,26
14.664074,26
14.678435,25
14.692716,25
14.707139,25
14.721754,26
14.736637,26
14.751367,28
14.765971,28
14.780426,27
14.794625,26
14.808856,25
14.823688,28
14.838109,27
14.852092,28
14.866928,28
14.881461,26
14.895721,26
14.909848,28
14.924395,29
14.939001,28
14.953286,28
14.967686,29
14.982020,28
14.996673,28
15.010896,28
15.025501,29
15.040345,29
15.054633,29
15.069157,30
15.083405,29
15.098223,29
15.112470,28
15.127479,29
15.142085,28
15.156286,29
15.171226,29
15.185472,28
15.200611,29
15.215632,29
15.230051,30
15.244272,31
15.258770,30
15.273087,30
15.287407,29
15.302310,29
15.316802,30
15.332234,30
15.346840,30
15.361229,30
15.376211,30
15.390833,29
15.405124,29
15.419987,30
15.434254,30
15.448753,30
15.463119,30
15.477887,30
15.491945,30
15.506672,30
15.521197,31
15.535880,31
15.550607,31
15.565481,32
15.581041,31
15.596302,30
15.611105,31
15.625556,32
15.639906,32
15.654713,32
15.669630,32
15.683852,32
15.698239,32
15.712806,32
15.727445,32
15.742207,33
15.756815,33
15.771202,34
15.785709,34
15.800311,33
15.814788,33
15.829571,34
15.844000,33
15.858280,33
15.872794,33
15.886879,34
15.901311,32
15.915800,33
15.930481,33
15.944682,33
15.959429,34
15.973925,34
15.988683,33
16.003170,33
16.017716,33
16.032023,34
16.046012,35
16.060770,35
16.075250,34
16.089809,36
16.104358,34
16.118724,34
16.133495,34
16.148161,36
16.163658,36
16.177816,35
16.192327,35
16.206915,34
16.221350,33
16.235755,35
16.250132,36
16.264421,36
16.279406,36
16.293661,36
16.308514,34
16.323123,35
16.338515,35
16.353275,36
16.368212,36
16.383480,36
16.398484,37
16.413283,35
16.428001,36
16.443043,36
16.457395,37
16.472008,37
16.486540,37
16.501373,37
16.515667,36
16.529965,37
16.544438,37
16.559110,36
16.573628,37
16.588038,36
16.602677,37
16.617273,36
16.631831,38
16.646335,38
16.660732,37
16.675178,39
16.689446,39
16.704222,39
16.718662,36
16.732793,38
16.747145,39
16.761412,39
16.775607,37
16.790070,38
16.804490,38
16.818666,37
16.833122,37
16.847558,38
16.862060,38
16.876520,38
16.891145,38
16.905731,38
16.920281,37
16.934513,38
16.949385,38
16.964237,38
16.979023,38
16.994123,39
17.008377,40
17.023214,39
17.037640,40
17.052508,40
17.067636,39
17.081944,40
17.096660,39
17.111764,40
17.126152,38
17.140819,39
17.155268,39
17.169519,40
17.184207,40
17.199200,40
17.213644,39
17.227991,39
17.243133,39
17.257317,40
17.271996,41
17.286782,41
17.301329,40
17.315878,40
17.330452,41
17.344735,42
17.359196,42
17.374530,41
17.389074,40
17.403623,41
17.417980,41
17.432780,40
17.447326,40
17.461857,40
17.476308,40
17.490680,41
17.505929,41
17.520831,42
17.536737,42
17.551364,42
17.566064,42
17.580554,42
17.595259,42
17.609593,42
17.623835,42
17.638077,42
17.652130,42
17.666668,41
17.681150,42
17.696434,41
17.710996,43
17.725145,43
17.739848,43
17.754455,44
17.768873,44
17.783090,43
17.797699,43
17.812512,43
17.826793,42
17.841569,42
17.856601,42
17.871003,42
17.885601,42
17.899969,43
17.914603,42
17.929220,43
17.943566,44
17.957993,44
17.972710,45
17.987240,45
18.002127,44
18.016685,44
18.031428,44
18.045800,44
18.060790,44
18.075250,42
18.089940,43
18.104279,44
18.118712,43
18.133165,45
18.147326,45
18.162019,45
18.176414,45
18.191155,43
18.205709,44
18.220224,45
18.234926,44
18.249393,44
18.263902,44
18.279071,44
18.294201,44
18.308263,44
18.322964,45
18.337544,45
18.352410,45
18.366933,44
18.382269,44
18.397493,45
18.412721,45
18.427212,46
18.441931,47
18.456084,45
18.470286,46
18.485009,47
18.499417,47
18.513599,45
18.528335,45
18.542773,46
18.556862,46
18.571534,45
18.585952,45
18.600376,46
18.614472,45
18.629298,46
18.643985,47
18.658099,46
18.672932,46
18.687490,46
18.702107,46
18.716548,46
18.731120,46
18.745661,48
18.760323,46
18.775393,46
18.789846,47
18.804187,46
18.818826,46
18.833744,46
18.848077,47
18.862984,46
18.877471,46
18.892093,47
18.906268,47
18.920911,48
18.935530,47
18.950058,48
18.964654,47
18.979556,47
18.994232,47
19.008434,47
19.024045,47
19.038470,47
19.053201,48
19.067983,47
19.082983,47
19.096972,47
19.111527,47
19.125800,47
19.140410,48
19.154844,48
19.169189,49
19.183500,49
19.198280,49
19.212656,50
19.227034,50
19.241799,49
19.256688,49
19.271287,48
19.285623,48
19.300448,47
19.314801,48
19.329640,47
19.344567,47
19.358992,48
19.373383,48
19.387660,49
19.402154,50
19.416503,50
19.430928,49
19.445482,49
19.459948,50
19.474096,49
19.488209,49
19.502822,48
19.516937,49
19.531629,48
19.546401,48
19.561351,49
19.576349,48
19.590771,48
19.605308,47
19.619922,48
19.634402,48
19.649353,49
19.664227,48
19.678616,48
19.692864,48
19.707292,43
19.721461,38
19.736368,30
19.751122,26
19.765521,21
19.780314,22
19.794822,22
19.809261,22
19.823665,21
19.839013,21
19.853731,22
19.868301,22
19.882784,23
19.897178,23
19.911437,23
19.925661,23
19.940599,23
19.955115,24
19.969507,23
19.984039,24
19.998201,23
20.013374,23
20.028182,23
20.042823,22
20.057266,23
20.071895,25
20.086530,24
20.100985,25
20.115574,22
20.130314,24
20.144931,25
20.159471,26
20.173786,26
20.188444,26
20.202838,25
20.217233,23
20.232182,24
20.246273,24
20.261193,25
20.275862,25
20.289992,25
20.304508,26
20.318633,26
20.332838,24
20.347884,25
20.362742,27
20.377576,27
20.392159,26
20.406949,27
20.421553,25
20.436530,25
20.451321,26
20.465788,27
20.480372,27
20.494674,26
20.509084,26
20.523828,26
20.538012,27
20.552632,26
20.567032,27
20.581748,27
20.596208,27
20.611093,27
20.626593,27
20.641061,26
20.655399,26
20.669976,28
20.684466,28
20.699009,28
20.714103,29
20.728969,28
20.743902,27
20.758638,29
20.772984,29
20.787353,30
20.801647,30
20.816222,30
20.831313,29
20.845770,30
20.860250,30
20.875462,29
20.889998,29
20.904385,31
20.919380,30
20.933825,29
20.948044,30
20.963928,31
20.978410,30
20.993589,29
21.008208,29
21.022787,30
21.037193,29
21.051660,29
21.066635,30
21.081141,31
21.095565,30
21.110191,30
21.124810,30
21.139385,29
21.153911,30
21.168532,32
21.182980,32
21.197552,32
21.212314,32
21.227346,33
21.241734,31
21.256072,30
21.270989,31
21.285645,32
21.300260,33
21.314742,32
21.329295,32
21.344091,32
21.358751,31
21.373297,33
21.388104,33
21.402684,32
21.417387,33
21.432287,33
21.446405,32
21.461278,32
21.475643,33
21.489915,33
21.504401,32
21.518900,32
21.533038,32
21.547929,33
21.562265,33
21.576566,33
21.591136,33
21.605722,35
21.620224,34
21.634938,34
21.649781,33
21.663975,34
21.678414,34
21.693189,34
21.707965,34
21.723019,34
21.737495,34
21.752214,34
21.767011,34
21.781678,35
21.795886,35
21.810243,35
21.824619,34
21.839132,35
21.853637,34
21.868381,36
21.882632,36
21.897650,36
21.912347,35
21.927027,35
21.941431,35
21.955940,34
21.970285,35
21.984926,35
21.999085,35
22.013768,35
22.028240,35
22.042908,35
22.057455,34
22.071944,35
22.086290,35
22.100862,35
22.114949,35
22.129851,35
22.144148,37
22.158739,35
22.173234,36
22.187602,38
22.202336,37
22.218145,38
22.232909,36
22.247218,37
22.262171,36
22.276840,37
22.291157,37
22.305423,37
22.320133,37
22.335380,37
22.350148,36
22.364444,36
22.378856,38
22.393408,38
22.407759,38
22.421946,37
22.436660,38
22.451353,38
22.466089,38
22.480701,39
22.495133,39
22.509706,39
22.523915,38
22.538135,38
22.553093,38
22.567263,38
22.581750,39
22.595873,39
22.610252,39
22.624690,39
22.639425,39
22.654027,39
22.668659,38
22.682902,39
22.697329,39
22.712290,39
22.726562,40
22.741141,40
22.755492,39
22.769950,39
22.785011,40
22.799749,40
22.814218,40
22.829032,40
22.843441,39
22.857844,39
22.872277,39
22.886961,40
22.901338,40
22.915476,40
22.930152,40
22.944627,40
22.959256,40
22.973462,40
22.988259,40
23.002691,42
23.017142,42
23.031808,42
23.045941,41
23.060294,41
23.075404,39
23.090353,40
23.104793,41
23.118915,40
23.133591,41
23.148599,41
23.163188,42
23.177803,41
23.192562,42
23.207226,41
23.221556,43
23.236146,43
23.251005,42
23.265342,41
23.279380,41
23.293714,41
23.308103,41
23.322897,41
23.337662,41
23.352323,42
23.367142,42
23.381351,43
23.396004,42
23.411003,43
23.425266,42
23.439572,43
23.453595,42
23.467931,42
23.482459,42
23.496971,42
23.512129,42
23.526804,42
23.541367,42
23.555608,42
23.569952,42
23.584554,42
23.599021,42
23.613613,42
23.628179,42
23.642788,42
23.657235,43
23.671450,44
23.686236,44
23.700411,45
23.715131,44
23.729191,45
23.744294,45
23.758899,44
23.774166,44
23.788532,43
23.803584,44
23.818332,43
23.832628,44
23.847267,43
23.861756,44
23.876199,44
23.891055,45
23.905960,45
23.920834,46
23.935142,46
23.949788,46
23.964603,46
23.978970,45
23.993898,44
24.008250,44
24.022626,45
24.037132,45
24.051231,44
24.065754,44
24.080575,46
24.095292,46
24.109794,46
24.123927,46
24.138974,46
24.153346,46
24.167652,45
24.182084,45
24.196472,45
24.210686,45
24.225159,45
24.239612,46
24.254313,45
24.269339,45
24.283801,46
24.298050,45
24.312277,46
24.326451,46
24.340967,45
24.355685,47
24.370282,46
24.384467,46
24.398847,46
24.413120,46
24.427240,47
24.441867,46
24.457070,45
24.471815,45
24.486140,46
24.500937,47
24.515726,46
24.530389,46
24.544734,46
24.559459,46
24.573954,46
24.588825,46
24.603616,47
24.618313,47
24.632370,47
24.647204,47
24.661974,48
24.676983,48
24.691731,49
24.707079,48
24.721572,49
24.736184,48
24.750675,47
24.765071,48
24.779840,48
24.795200,49
24.809699,47
24.824199,47
24.838519,48
24.852943,48
24.867235,48
24.882163,48
24.896419,49
24.911209,48
24.925515,48
24.940383,48
24.954580,48
24.968976,48
24.983376,49
24.997771,50
25.012333,48
25.026450,48
25.040630,48
25.055714,48
25.070097,48
25.084349,48
25.098954,49
25.113683,49
25.128278,48
25.142743,48
25.157177,48
25.171494,48
25.185747,48
25.200191,49
25.214919,48
25.229504,48
25.244608,48
25.259183,47
25.273317,48
25.287715,48
25.302068,48
25.316567,48
25.331228,48
25.345597,47
25.360306,44
25.374710,38
25.388779,31
25.403055,26
25.417903,21
25.432197,21
25.446680,21
25.461326,21
25.475794,21
25.489957,22
25.504586,22
25.518996,22
25.533682,22
25.548389,22
25.563015,22
25.577415,22
25.592076,22
25.607163,23
25.622091,23
25.636777,23
25.651362,23
25.665909,23
25.680540,23
25.695198,22
25.709900,24
25.725255,24
25.740071,24
25.754689,24
25.769825,23
25.784300,23
25.798372,24
25.812647,24
25.827118,24
25.841790,24
25.855922,23
25.870266,25
25.884598,25
25.898999,26
25.913272,26
25.927651,26
25.942282,26
25.956669,25
25.970989,25
25.985312,25
25.999834,26
26.014592,26
26.029284,26
26.043889,27
26.058604,26
26.073664,25
26.089065,27
26.103399,27
26.117909,27
26.132472,27
26.147146,27
26.162004,25
26.176904,26
26.191376,27
26.206450,27
26.220765,27
26.235091,28
26.249373,28
26.263876,28
26.278341,27
26.293140,27
26.307948,27
26.322387,27
26.336751,29
26.350930,29
26.365378,29
26.379572,27
26.394577,28
26.409137,29
26.423685,29
26.438945,28
26.453536,28
26.467768,30
26.482117,29
26.496212,29
26.511024,30
26.525851,31
26.540051,30
26.555097,29
26.569487,30
26.583775,29
26.598768,29
26.613126,31
26.627561,31
26.642227,30
26.656684,29
26.671772,31
26.686514,30
26.701839,29
26.716413,30
26.731081,30
26.745466,31
26.759929,30
26.774254,30
26.788330,30
26.802520,29
26.816977,30
26.831314,30
26.845892,31
26.860350,31
26.874547,31
26.888882,30
26.903276,31
26.917808,32
26.932179,32
26.946856,33
26.961429,32
26.975816,32
26.990562,31
27.004897,31
27.019635,32
27.033865,33
27.048376,33
27.062883,33
27.077492,33
27.091722,32
27.106579,33
27.121583,32
27.135947,33
27.150892,32
27.165108,33
27.179835,33
27.194129,32
27.208678,33
27.223067,34
27.237792,35
27.251930,34
27.266136,33
27.280200,34
27.295145,33
27.309657,33
27.324816,35
27.339153,35
27.353474,34
27.368169,33
27.382576,33
27.397431,32
27.411778,34
27.426230,34
27.440466,35
27.454838,35
27.469397,34
27.484498,34
27.499449,34
27.513951,34
27.528307,34
27.543400,36
27.558617,35
27.573180,36
27.587726,34
27.602632,35
27.617251,35
27.631812,35
27.646497,36
27.660833,35
27.675618,36
27.689975,36
27.704273,35
27.718448,36
27.732715,37
27.747237,37
27.761361,36
27.775954,36
27.790527,36
27.804818,35
27.819772,37
27.834904,36
27.849305,37
27.864116,36
27.879116,36
27.893445,36
27.907950,36
27.922473,37
27.936696,37
27.951013,36
27.965329,37
27.980093,38
27.994755,38
28.009387,37
28.023802,39
28.038423,39
28.053276,38
28.068421,38
28.082748,38
28.097111,38
28.111821,37
28.126359,37
28.140863,38
28.155286,38
28.169963,38
28.184123,37
28.198513,37
28.213136,37
28.227948,38
28.242042,38
28.256906,38
28.271652,38
28.286427,38
28.301001,38
28.315831,39
28.330606,39
28.345327,39
28.360078,39
28.374291,39
28.388742,39
28.403813,40
28.418417,39
28.432751,39
28.447004,39
28.461462,39
28.475837,40
28.490565,39
28.505308,39
28.519688,39
28.534238,39
28.548705,39
28.563300,39
28.578290,40
28.592873,39
28.608156,40
28.622460,41
28.637402,40
28.652500,40
28.667298,40
28.681476,41
28.696188,41
28.710694,41
28.726105,41
28.740610,41
28.755173,41
28.769750,41
28.784420,40
28.799486,41
28.814455,41
28.828795,40
28.843570,41
28.858374,41
28.873312,41
28.887993,42
28.902975,43
28.917666,41
28.932333,42
28.947753,41
28.963214,41
28.977699,42
28.992641,41
29.006713,41
29.020854,42
29.035385,42
29.049820,42
