time_s,cwnd_kb
9.047097,94.742
9.066629,94.742
9.085990,96.156
9.105278,96.156
9.124996,96.156
9.144470,96.156
9.163734,96.156
9.183503,97.570
9.202598,97.570
9.221945,97.570
9.241178,97.570
9.260252,98.984
9.280255,98.984
9.299634,98.984
9.318890,98.984
9.337968,100.398
9.357370,100.398
9.377524,100.398
9.396808,100.398
9.416063,100.398
9.435074,101.812
9.454668,101.812
9.473906,101.812
9.493013,101.812
9.512781,103.227
9.531860,103.227
9.550829,103.227
9.569725,103.227
9.589092,103.227
9.608583,104.641
9.628279,104.641
9.647666,104.641
9.666800,104.641
9.685660,104.641
9.705191,106.055
9.724400,106.055
9.743830,106.055
9.763161,106.055
9.782237,107.469
9.801189,107.469
9.820923,107.469
9.840119,107.469
9.859313,107.469
9.878373,108.883
9.898147,108.883
9.917261,108.883
9.936963,108.883
9.956394,108.883
9.975916,110.297
9.995015,110.297
10.014156,110.297
10.033543,110.297
10.052615,110.297
10.072322,111.711
10.091524,111.711
10.110662,111.711
10.129598,111.711
10.148778,111.711
10.168833,113.125
10.188501,113.125
10.207403,113.125
10.227089,113.125
10.245941,113.125
10.265108,114.539
10.284663,114.539
10.303865,114.539
10.323762,114.539
10.343238,114.539
10.363007,115.953
10.382610,115.953
10.401817,115.953
10.421292,115.953
10.440809,115.953
10.460791,117.367
10.480635,117.367
10.500763,117.367
10.520562,117.367
10.539420,117.367
10.558723,118.781
10.578013,118.781
10.597247,118.781
10.616437,118.781
10.636211,118.781
10.655279,120.195
10.674317,120.195
10.693793,120.195
10.713118,120.195
10.732154,120.195
10.752570,120.195
10.772567,121.609
10.792441,121.609
10.811452,121.609
10.830517,121.609
10.849401,121.609
10.868877,123.023
10.888304,123.023
10.907961,123.023
10.926864,123.023
10.946106,123.023
10.965737,124.438
10.984680,124.438
11.003754,124.438
11.023373,124.438
11.043010,124.438
11.062254,124.438
11.081786,125.852
11.101033,125.852
11.120837,125.852
11.140022,125.852
11.159828,125.852
11.179438,127.266
11.198328,127.266
11.218090,127.266
11.237188,127.266
11.256643,127.266
11.276274,127.266
11.295577,128.680
11.314806,128.680
11.334107,128.680
11.354090,128.680
11.373765,128.680
11.393393,128.680
11.412799,130.094
11.432296,130.094
11.451297,130.094
11.470971,130.094
11.490360,130.094
11.510158,131.508
11.529363,131.508
11.548457,131.508
11.567259,131.508
11.586379,131.508
11.605315,131.508
11.625134,132.922
11.644754,132.922
11.664186,132.922
11.683886,132.922
11.703177,132.922
11.722610,132.922
11.742732,134.336
11.762048,134.336
11.781575,134.336
11.801393,134.336
11.820896,134.336
11.840386,134.336
11.859423,135.750
11.878612,135.750
11.897595,135.750
11.917104,135.750
11.936247,135.750
11.955778,135.750
11.975406,137.164
11.994751,137.164
12.014383,137.164
12.033177,137.164
12.052705,137.164
12.071902,137.164
12.091279,138.578
12.110748,138.578
12.130234,138.578
12.149529,138.578
12.169069,138.578
12.188487,138.578
12.207951,139.992
12.227246,139.992
12.246301,139.992
12.265455,139.992
12.284934,139.992
12.304347,139.992
12.323773,141.406
12.343745,141.406
12.365074,141.406
12.384235,141.406
12.403800,141.406
12.422818,141.406
12.442297,141.406
12.461578,142.820
12.480830,142.820
12.500283,142.820
12.519915,142.820
12.539390,142.820
12.558986,142.820
12.578307,144.234
12.597124,144.234
12.616639,144.234
12.636410,144.234
12.656054,144.234
12.675401,144.234
12.694606,145.648
12.713835,145.648
12.733827,145.648
12.753119,145.648
12.772003,145.648
12.790757,145.648
12.809993,145.648
12.829397,147.062
12.849098,147.062
12.869027,147.062
12.889093,147.062
12.908430,147.062
12.928313,147.062
12.947520,148.477
12.966420,148.477
12.985704,148.477
13.004744,148.477
13.024049,148.477
13.043406,148.477
13.062956,148.477
13.081912,149.891
13.101550,149.891
13.120585,149.891
13.140062,149.891
13.159762,149.891
13.178983,149.891
13.198179,149.891
13.217836,151.305
13.237231,151.305
13.256820,151.305
13.277276,151.305
13.296575,151.305
13.316180,151.305
13.335064,152.719
13.354273,152.719
13.373991,152.719
13.393039,152.719
13.413378,152.719
13.433028,152.719
13.452772,152.719
13.472795,154.133
13.492528,154.133
13.511465,154.133
13.530497,154.133
13.549933,154.133
13.569350,154.133
13.588775,154.133
13.608417,155.547
13.628600,155.547
13.648403,155.547
13.668439,155.547
13.687742,155.547
13.707472,155.547
13.726568,156.961
13.746515,156.961
13.765582,156.961
13.784832,156.961
13.805084,156.961
13.824119,156.961
13.843356,156.961
13.862677,158.375
13.881763,158.375
13.900585,158.375
13.919646,158.375
13.938374,149.891
13.958089,139.992
13.977194,128.680
13.997074,117.367
14.016449,104.641
14.035935,93.328
14.055156,82.016
14.074226,79.188
14.093593,79.188
14.112928,79.188
14.132912,79.188
14.151954,80.602
14.171065,80.602
14.190227,80.602
14.209208,82.016
14.228759,82.016
14.249078,82.016
14.268202,82.016
14.287474,83.430
14.306698,83.430
14.325905,83.430
14.345271,84.844
14.364157,84.844
14.383333,84.844
14.402986,84.844
14.422443,86.258
14.441939,86.258
14.460979,86.258
14.479975,86.258
14.498948,87.672
14.518606,87.672
14.538047,87.672
14.557638,87.672
14.577338,89.086
14.596662,89.086
14.615849,89.086
14.635455,89.086
14.654941,90.500
14.674122,90.500
14.693148,90.500
14.712850,90.500
14.732478,91.914
14.752251,91.914
14.772155,91.914
14.791771,91.914
14.811015,93.328
14.830338,93.328
14.849666,93.328
14.868835,93.328
14.888370,94.742
14.907839,94.742
14.926988,94.742
14.946220,94.742
14.965620,96.156
14.984955,96.156
15.004452,96.156
15.024014,96.156
15.042962,96.156
15.062447,97.570
15.081795,97.570
15.101287,97.570
15.121327,97.570
15.140189,98.984
15.159884,98.984
15.178899,98.984
15.198469,98.984
15.218159,100.398
15.237979,100.398
15.257279,100.398
15.276564,100.398
15.295849,100.398
15.315109,101.812
15.334155,101.812
15.353010,101.812
15.372980,101.812
15.392792,103.227
15.412199,103.227
15.431606,103.227
15.451223,103.227
15.470693,103.227
15.491027,104.641
15.510146,104.641
15.529473,104.641
15.548767,104.641
15.569063,106.055
15.588843,106.055
15.608708,106.055
15.628075,106.055
15.647398,106.055
15.667082,107.469
15.685935,107.469
15.705022,107.469
15.724531,107.469
15.743421,107.469
15.762673,108.883
15.782284,108.883
15.801235,108.883
15.820551,108.883
15.840263,110.297
15.860197,110.297
15.880063,110.297
15.899975,110.297
15.920211,110.297
15.940284,111.711
15.959817,111.711
15.978811,111.711
15.998568,111.711
16.017434,111.711
16.036784,113.125
16.056768,113.125
16.076142,113.125
16.095336,113.125
