1761885899.996531, 0
1761885900.011327, 0
1761885900.026239, 2
1761885900.041298, 0
1761885900.056164, 3
1761885900.070750, 6
1761885900.085739, 3
1761885900.100845, 8
1761885900.115677, 15
1761885900.130632, 18
1761885900.145133, 18
1761885900.160051, 22
1761885900.175088, 25
1761885900.189735, 31
1761885900.204052, 33
1761885900.218577, 38
1761885900.233405, 42
1761885900.247794, 46
1761885900.262191, 53
1761885900.276868, 57
1761885900.291939, 59
1761885900.306668, 66
1761885900.321333, 70
1761885900.336516, 73
1761885900.351040, 77
1761885900.365643, 81
1761885900.380935, 85
1761885900.395438, 89
1761885900.410294, 93
1761885900.425319, 96
1761885900.440183, 99
1761885900.455034, 99
1761885900.469300, 99
1761885900.484006, 99
1761885900.498230, 99
1761885900.512693, 99
1761885900.527009, 99
1761885900.541081, 100
1761885900.555393, 100
1761885900.570511, 100
1761885900.586028, 99
1761885900.600725, 99
1761885900.615323, 99
1761885900.630000, 100
1761885900.644748, 100
1761885900.659842, 100
1761885900.674248, 100
1761885900.688493, 100
1761885900.703270, 100
1761885900.718288, 100
1761885900.732664, 99
1761885900.746967, 100
1761885900.761214, 99
1761885900.776274, 99
1761885900.790963, 100
1761885900.806232, 100
1761885900.820581, 100
1761885900.835505, 99
1761885900.850028, 99
1761885900.864766, 98
1761885900.879493, 97
1761885900.893676, 98
1761885900.908128, 98
1761885900.922664, 99
1761885900.936962, 98
1761885900.951659, 99
1761885900.966015, 97
1761885900.981138, 98
1761885900.995642, 97
1761885901.010036, 97
1761885901.025003, 98
1761885901.040204, 98
1761885901.054749, 98
1761885901.068846, 100
1761885901.083009, 99
1761885901.097651, 100
1761885901.112024, 100
1761885901.126221, 99
1761885901.140700, 100
1761885901.155004, 100
1761885901.169914, 99
1761885901.184467, 99
1761885901.199168, 99
1761885901.213826, 99
1761885901.228306, 98
1761885901.242824, 99
1761885901.257308, 99
1761885901.271261, 99
1761885901.285567, 98
1761885901.300309, 98
1761885901.314416, 99
1761885901.329050, 98
1761885901.343553, 98
1761885901.358515, 99
1761885901.372622, 100
1761885901.387109, 100
1761885901.401369, 99
1761885901.415816, 100
1761885901.430402, 98
1761885901.444928, 99
1761885901.459112, 100
1761885901.473488, 98
1761885901.487916, 99
1761885901.502032, 94
1761885901.516702, 96
1761885901.531319, 97
1761885901.545720, 97
1761885901.560376, 96
1761885901.574929, 94
1761885901.589276, 90
1761885901.603876, 90
1761885901.618999, 91
1761885901.633254, 94
1761885901.647475, 94
1761885901.661877, 95
1761885901.676242, 93
1761885901.691057, 94
1761885901.705145, 91
1761885901.719970, 92
1761885901.734394, 93
1761885901.749141, 95
1761885901.763648, 91
1761885901.778146, 89
1761885901.792557, 87
1761885901.807006, 85
1761885901.821599, 89
1761885901.835904, 89
1761885901.851092, 88
1761885901.865247, 88
1761885901.880111, 87
1761885901.894385, 85
1761885901.908666, 85
1761885901.922948, 85
1761885901.937675, 84
1761885901.951677, 85
1761885901.966010, 86
1761885901.980568, 86
1761885901.995182, 85
1761885902.009760, 83
1761885902.024307, 84
1761885902.039461, 80
1761885902.054364, 77
1761885902.069334, 77
1761885902.084238, 78
1761885902.099162, 76
1761885902.113616, 77
1761885902.128684, 77
1761885902.142969, 76
1761885902.158073, 75
1761885902.172863, 75
1761885902.187508, 73
1761885902.202469, 72
1761885902.216920, 73
1761885902.231934, 73
1761885902.246557, 75
1761885902.261659, 75
1761885902.276317, 75
1761885902.291230, 75
1761885902.305720, 73
1761885902.320326, 73
1761885902.334270, 73
1761885902.348562, 73
1761885902.363128, 73
1761885902.377947, 73
1761885902.392549, 74
1761885902.407185, 74
1761885902.421664, 73
1761885902.437114, 74
1761885902.451344, 74
1761885902.466128, 75
1761885902.481070, 74
1761885902.495314, 74
1761885902.509294, 74
1761885902.524276, 75
1761885902.538618, 75
1761885902.553079, 74
1761885902.567861, 74
1761885902.582420, 74
1761885902.597306, 72
1761885902.611842, 74
1761885902.626069, 74
1761885902.640790, 74
1761885902.655216, 74
1761885902.669592, 74
1761885902.684140, 74
1761885902.698522, 72
1761885902.712700, 72
1761885902.726896, 73
1761885902.741449, 74
1761885902.755560, 74
1761885902.770149, 74
1761885902.785183, 74
1761885902.799389, 74
1761885902.813528, 74
1761885902.828495, 75
1761885902.842810, 75
1761885902.856961, 76
1761885902.871438, 75
1761885902.885854, 76
1761885902.900494, 75
1761885902.914660, 74
1761885902.929006, 74
1761885902.943628, 74
1761885902.958306, 76
1761885902.973255, 74
1761885902.987972, 75
1761885903.002093, 75
1761885903.016335, 75
1761885903.030661, 75
1761885903.045040, 75
1761885903.059271, 75
1761885903.073804, 75
1761885903.088223, 75
1761885903.102404, 74
1761885903.117156, 74
1761885903.131833, 76
1761885903.146427, 74
1761885903.160733, 75
1761885903.175339, 75
1761885903.190059, 76
1761885903.204698, 76
1761885903.218822, 74
1761885903.232944, 76
1761885903.247173, 76
1761885903.261405, 75
1761885903.275584, 75
1761885903.290105, 75
1761885903.304306, 74
1761885903.318874, 74
1761885903.333199, 75
1761885903.347942, 76
1761885903.362293, 75
1761885903.377263, 75
1761885903.391757, 76
1761885903.405850, 76
1761885903.420034, 75
1761885903.434474, 76
1761885903.449164, 77
1761885903.463930, 77
1761885903.478717, 76
1761885903.493332, 76
1761885903.508572, 75
1761885903.522902, 76
1761885903.537162, 76
1761885903.551625, 77
1761885903.565985, 77
1761885903.580687, 76
1761885903.594831, 77
1761885903.609016, 77
1761885903.623442, 76
1761885903.637908, 76
1761885903.652694, 76
1761885903.666978, 77
1761885903.681369, 77
1761885903.695787, 77
1761885903.710186, 76
1761885903.724795, 76
1761885903.739365, 77
1761885903.753946, 78
1761885903.767986, 78
1761885903.782423, 76
1761885903.796887, 76
1761885903.811227, 76
1761885903.825622, 76
1761885903.839988, 77
1761885903.854248, 76
1761885903.868793, 76
1761885903.883312, 76
1761885903.897640, 76
1761885903.912146, 75
1761885903.926743, 76
1761885903.941491, 77
1761885903.956286, 77
1761885903.970742, 77
1761885903.986012, 78
1761885904.000442, 79
1761885904.015146, 78
1761885904.029663, 78
1761885904.044344, 79
1761885904.059208, 78
1761885904.073489, 78
1761885904.088029, 79
1761885904.102655, 78
1761885904.116841, 76
1761885904.131052, 76
1761885904.145827, 78
1761885904.160032, 78
1761885904.174740, 78
1761885904.188882, 78
1761885904.203393, 78
1761885904.217562, 77
1761885904.232209, 77
1761885904.246171, 78
1761885904.260909, 78
1761885904.275336, 78
1761885904.289466, 78
1761885904.304019, 79
1761885904.318471, 78
1761885904.333351, 77
1761885904.347844, 78
1761885904.363056, 78
1761885904.377115, 78
1761885904.391778, 78
1761885904.405944, 78
1761885904.420620, 77
1761885904.435138, 77
1761885904.449582, 79
1761885904.464374, 78
1761885904.478885, 79
1761885904.493713, 78
1761885904.508424, 79
1761885904.523223, 77
1761885904.538016, 79
1761885904.552819, 78
1761885904.567578, 78
1761885904.582155, 78
1761885904.596835, 78
1761885904.611065, 78
1761885904.625270, 78
1761885904.639546, 79
1761885904.654389, 80
1761885904.668658, 80
1761885904.683202, 80
1761885904.697382, 80
1761885904.712111, 80
1761885904.726470, 78
1761885904.740723, 79
1761885904.755318, 79
1761885904.769797, 79
1761885904.784359, 80
1761885904.799618, 81
1761885904.813847, 80
1761885904.829209, 79
1761885904.843914, 79
1761885904.858663, 81
1761885904.873281, 81
1761885904.888085, 81
1761885904.902440, 81
1761885904.917393, 81
1761885904.931561, 80
1761885904.946542, 81
1761885904.960875, 80
1761885904.975750, 81
1761885904.990240, 80
1761885905.004837, 81
1761885905.019517, 80
1761885905.034129, 79
1761885905.048262, 80
1761885905.062758, 79
1761885905.076826, 80
1761885905.091271, 80
1761885905.106066, 79
1761885905.120568, 81
1761885905.134875, 79
1761885905.149992, 81
1761885905.165198, 81
1761885905.179368, 82
1761885905.193983, 82
1761885905.208605, 82
1761885905.223328, 82
1761885905.237823, 81
1761885905.252807, 82
1761885905.266908, 82
1761885905.281449, 82
1761885905.296148, 82
1761885905.310961, 82
1761885905.326128, 82
1761885905.340541, 82
1761885905.355143, 82
1761885905.369642, 81
1761885905.384285, 82
1761885905.398718, 81
1761885905.413520, 83
1761885905.427625, 82
1761885905.442271, 83
1761885905.457568, 83
1761885905.471686, 83
1761885905.485804, 82
1761885905.500453, 82
1761885905.514988, 82
1761885905.529685, 82
1761885905.544079, 81
1761885905.558418, 82
1761885905.573007, 81
1761885905.587481, 83
1761885905.601454, 82
1761885905.615622, 81
1761885905.630160, 81
1761885905.644353, 81
1761885905.658644, 82
1761885905.673359, 81
1761885905.687960, 81
1761885905.702849, 81
1761885905.717203, 81
1761885905.731684, 81
1761885905.746910, 81
1761885905.761603, 82
1761885905.776161, 82
1761885905.790772, 81
1761885905.805214, 81
1761885905.819678, 82
1761885905.833849, 82
1761885905.848158, 82
1761885905.863227, 82
1761885905.877559, 82
1761885905.891709, 82
1761885905.906299, 83
1761885905.921456, 82
1761885905.936243, 83
1761885905.950684, 82
1761885905.965350, 83
1761885905.979840, 83
1761885905.994363, 82
1761885906.008870, 82
1761885906.023356, 81
1761885906.037932, 83
1761885906.052818, 82
1761885906.067037, 82
1761885906.081296, 83
1761885906.095701, 82
1761885906.110341, 83
1761885906.124568, 83
1761885906.139155, 83
1761885906.153989, 82
1761885906.168596, 82
1761885906.182859, 82
1761885906.197898, 82
1761885906.212387, 82
1761885906.227052, 82
1761885906.241836, 81
1761885906.256441, 82
1761885906.271297, 82
