time_s,cwnd_kb
16.607696,33.938
16.627246,33.938
16.646473,35.352
16.666520,36.766
16.686251,36.766
16.706844,38.180
16.726625,38.180
16.746232,39.594
16.765660,41.008
16.785407,41.008
16.805032,42.422
16.824054,42.422
16.843528,43.836
16.862426,43.836
16.882093,45.250
16.901571,32.523
16.921083,22.625
16.940999,24.039
16.960247,24.039
16.979842,25.453
16.999811,26.867
17.018797,28.281
17.038551,29.695
17.057533,29.695
17.077172,31.109
17.096658,32.523
17.116775,32.523
17.135952,33.938
17.154805,35.352
17.174106,35.352
17.193642,36.766
17.212584,38.180
17.232314,38.180
17.251711,39.594
17.271082,39.594
17.290399,41.008
17.309582,41.008
17.329154,42.422
17.348320,43.836
17.367124,43.836
17.386554,45.250
17.406076,45.250
17.425965,46.664
17.445312,46.664
17.465216,48.078
17.484531,36.766
17.503793,24.039
17.523795,24.039
17.543199,25.453
17.563170,26.867
17.582681,26.867
17.602238,28.281
17.622105,29.695
17.641883,31.109
17.661251,32.523
17.680142,32.523
17.699628,33.938
17.719096,35.352
17.738637,35.352
17.757930,36.766
17.777429,36.766
17.797056,38.180
17.816560,39.594
17.835947,39.594
17.855408,41.008
17.874266,41.008
17.893617,42.422
17.913216,42.422
17.932657,43.836
17.952017,43.836
17.971157,45.250
17.990517,45.250
18.009574,31.109
18.028351,22.625
18.047495,22.625
18.066880,24.039
18.086871,25.453
18.105925,26.867
18.124976,28.281
18.145045,29.695
18.164028,29.695
18.183390,31.109
18.202818,32.523
18.222286,32.523
18.242170,33.938
18.261712,35.352
18.280909,35.352
18.299932,36.766
18.319104,38.180
18.339241,38.180
18.358241,39.594
18.377642,39.594
18.396945,41.008
18.416516,41.008
18.435645,42.422
18.454516,43.836
18.473818,43.836
18.493050,45.250
18.512453,45.250
18.531495,46.664
18.550569,46.664
18.569973,48.078
18.589310,38.180
18.608883,24.039
18.628040,24.039
18.647411,25.453
18.667407,25.453
18.687642,26.867
18.707316,28.281
18.726478,29.695
18.745798,31.109
18.765505,31.109
18.785474,32.523
18.805325,33.938
18.824437,35.352
18.843574,35.352
18.863291,36.766
18.882725,36.766
18.902143,38.180
18.922056,39.594
18.941849,39.594
18.961258,41.008
18.980209,41.008
18.999411,42.422
19.019158,42.422
19.038442,43.836
19.057565,43.836
19.076593,45.250
19.095598,45.250
19.114857,31.109
19.134456,22.625
19.153755,24.039
19.172986,24.039
19.192077,25.453
19.211382,26.867
19.230758,28.281
19.250059,29.695
19.269419,29.695
19.288544,31.109
19.308925,32.523
19.327943,32.523
19.347484,33.938
19.367245,35.352
19.386825,35.352
19.405976,36.766
19.425379,38.180
19.444807,38.180
19.463802,39.594
19.483575,39.594
19.502678,41.008
19.522794,41.008
19.542641,42.422
19.562055,43.836
19.582155,43.836
19.601335,45.250
19.621114,45.250
19.641003,46.664
19.659866,46.664
19.679311,48.078
19.699304,48.078
19.718448,38.180
19.737759,26.867
19.757423,24.039
19.776668,25.453
19.796051,26.867
19.816028,28.281
19.835497,28.281
19.854413,29.695
19.873727,31.109
19.893087,32.523
19.912899,32.523
19.931884,33.938
19.951228,35.352
19.970634,35.352
19.990176,36.766
20.010360,38.180
20.029826,38.180
20.048975,39.594
20.068204,39.594
20.087350,41.008
20.107400,41.008
20.127020,42.422
20.146514,43.836
20.165768,43.836
20.185199,45.250
20.204618,39.594
20.223672,29.695
20.243035,22.625
20.263085,24.039
20.282698,24.039
20.302538,25.453
20.322173,26.867
20.342433,28.281
20.361161,29.695
20.380341,29.695
20.399729,31.109
20.419623,32.523
20.439457,33.938
20.458442,33.938
20.478413,35.352
20.498271,36.766
20.518161,36.766
20.538065,38.180
20.557720,38.180
20.576943,39.594
20.596362,41.008
20.615454,41.008
20.635436,42.422
20.654727,42.422
20.674617,43.836
20.693964,43.836
20.713333,45.250
20.733146,45.250
20.753236,46.664
20.773180,46.664
20.793233,48.078
20.812791,35.352
20.832318,24.039
20.851404,24.039
20.870463,25.453
20.890157,26.867
20.909180,28.281
20.928602,28.281
20.947667,29.695
20.967524,31.109
20.986687,32.523
21.006270,32.523
21.026004,33.938
21.045757,35.352
21.065405,35.352
21.084878,36.766
21.104292,38.180
21.123383,38.180
21.143000,39.594
21.162481,39.594
21.182221,41.008
21.201577,41.008
21.220775,42.422
21.240178,42.422
21.259694,43.836
21.279025,43.836
21.298323,45.250
21.318570,36.766
21.337802,25.453
21.357554,22.625
21.376750,24.039
21.396709,25.453
21.415864,26.867
21.435236,26.867
21.454864,28.281
21.475003,29.695
21.495082,31.109
21.515132,32.523
21.535198,32.523
21.554980,33.938
21.575109,35.352
21.595717,35.352
21.615427,36.766
21.635110,38.180
21.654782,38.180
21.675103,39.594
21.695371,39.594
21.715388,41.008
21.734831,42.422
21.754453,42.422
21.774581,43.836
21.794100,43.836
21.814411,45.250
21.833875,45.250
21.853172,46.664
21.873245,46.664
21.894064,48.078
21.914252,48.078
21.933738,35.352
21.953396,24.039
21.973035,24.039
21.992863,25.453
22.012932,26.867
22.032128,28.281
22.051641,29.695
22.071255,31.109
22.090832,31.109
22.110397,32.523
22.129939,33.938
22.149129,33.938
22.168724,35.352
22.188228,36.766
22.208058,36.766
22.227283,38.180
22.246732,38.180
22.266513,39.594
22.286426,41.008
22.306068,41.008
22.325438,42.422
22.344828,42.422
22.363962,43.836
22.383298,43.836
22.402699,45.250
22.422161,36.766
22.441339,25.453
22.460500,22.625
22.479939,24.039
22.499008,25.453
22.518480,26.867
22.538140,26.867
22.557567,28.281
22.576686,29.695
22.596042,31.109
22.615174,31.109
22.634859,32.523
22.654126,33.938
22.673404,35.352
22.693309,35.352
22.713174,36.766
22.732322,36.766
22.751189,38.180
22.771189,39.594
22.790621,39.594
22.809682,41.008
22.828890,41.008
22.848486,42.422
22.867770,42.422
22.886818,43.836
22.906250,43.836
22.925712,45.250
22.944658,45.250
22.963622,46.664
22.982598,46.664
23.002016,48.078
23.021319,36.766
23.040717,24.039
23.060435,24.039
23.079635,25.453
23.098984,26.867
23.118108,26.867
23.138301,28.281
23.157548,29.695
23.177612,31.109
23.197188,32.523
23.216980,32.523
23.236437,33.938
23.255764,35.352
23.275071,35.352
23.294630,36.766
23.313849,36.766
23.332967,38.180
23.352048,39.594
23.370841,39.594
23.390370,41.008
23.410109,41.008
23.429577,42.422
23.449148,42.422
23.469144,43.836
23.488325,43.836
23.507410,45.250
23.527012,35.352
23.546933,22.625
23.566547,22.625
23.586452,24.039
23.605553,25.453
23.624636,26.867
23.644356,26.867
23.663756,28.281
23.683238,29.695
23.702888,31.109
23.722192,32.523
23.741650,32.523
23.761237,33.938
23.780956,35.352
23.800759,35.352
23.820196,36.766
23.839452,36.766
23.858872,38.180
23.878614,39.594
23.898187,39.594
23.917378,41.008
23.936891,41.008
23.956239,42.422
23.975316,42.422
23.994381,43.836
24.013456,43.836
24.032627,45.250
24.051744,45.250
24.070763,46.664
24.090028,46.664
24.109363,48.078
24.128964,38.180
24.148405,26.867
24.167439,24.039
24.187174,25.453
24.206689,26.867
24.226220,26.867
24.245197,28.281
24.264389,29.695
24.284065,31.109
24.303194,32.523
24.322829,32.523
24.342240,33.938
24.361658,35.352
24.381076,35.352
24.401014,36.766
24.420958,36.766
24.439970,38.180
24.459617,39.594
24.479349,39.594
24.499821,41.008
24.519727,41.008
24.539362,42.422
24.559151,42.422
24.578895,43.836
24.598435,45.250
24.618042,45.250
24.637745,46.664
24.657339,32.523
24.677008,22.625
24.697220,22.625
24.716630,24.039
24.735760,25.453
24.754812,26.867
24.774498,28.281
24.794647,28.281
24.814327,29.695
24.834051,31.109
24.853597,32.523
24.873659,32.523
24.893260,33.938
24.912992,35.352
24.932741,35.352
24.951757,36.766
24.971249,38.180
24.990735,38.180
25.010993,39.594
25.030373,39.594
25.049589,41.008
25.068736,41.008
25.087949,42.422
25.107138,43.836
25.126437,43.836
25.145939,45.250
25.165604,45.250
25.185320,46.664
25.204611,46.664
25.224043,48.078
25.243331,35.352
25.263361,24.039
25.282918,24.039
25.302093,25.453
25.321776,26.867
25.340926,28.281
25.359983,28.281
25.379319,29.695
25.399298,31.109
25.418551,32.523
25.438155,32.523
25.457527,33.938
25.476780,35.352
25.495930,35.352
25.515167,36.766
25.535003,38.180
25.554913,38.180
25.574633,39.594
25.594593,39.594
25.613701,41.008
25.633496,41.008
25.652687,42.422
25.671869,43.836
25.691503,43.836
25.710516,45.250
25.730251,45.250
25.749524,46.664
25.768855,46.664
25.787937,48.078
25.806797,48.078
25.826262,48.078
25.845493,35.352
25.864630,24.039
25.883589,24.039
25.902913,25.453
25.922525,26.867
25.941402,26.867
25.960897,28.281
25.980519,29.695
25.999749,31.109
26.019665,32.523
26.038952,32.523
26.058230,33.938
26.077725,35.352
26.097278,35.352
26.116125,36.766
26.135524,36.766
26.155072,38.180
26.174252,39.594
26.194087,39.594
26.214468,41.008
26.233856,41.008
26.252826,42.422
26.271981,42.422
26.291126,43.836
26.311122,43.836
26.331268,45.250
26.350947,33.938
26.370818,22.625
26.390368,22.625
26.410786,24.039
26.430809,25.453
26.450219,26.867
26.469547,28.281
26.489129,29.695
26.508132,29.695
26.527268,31.109
26.546633,32.523
26.565586,32.523
26.585215,33.938
26.604746,35.352
26.623967,35.352
26.643571,36.766
26.663303,38.180
26.682601,38.180
26.702235,39.594
26.721216,39.594
26.740935,41.008
26.759941,41.008
26.779933,42.422
26.799216,43.836
26.818551,43.836
26.838661,45.250
26.858656,45.250
26.878212,46.664
26.897833,46.664
26.917627,48.078
26.936492,48.078
26.955944,31.109
26.975498,24.039
26.994762,24.039
27.013865,25.453
27.032895,26.867
27.051737,28.281
27.070767,28.281
27.090581,29.695
27.110055,31.109
27.129472,32.523
27.148951,32.523
27.168397,33.938
27.187156,35.352
27.206818,35.352
27.226689,36.766
27.245932,38.180
27.265179,38.180
27.284240,39.594
27.303161,39.594
27.322302,41.008
27.341748,41.008
27.360805,42.422
27.379912,42.422
27.399110,43.836
27.418121,43.836
27.437601,45.250
27.457492,46.664
27.477129,46.664
27.496791,46.664
27.515906,48.078
27.535575,48.078
27.554952,35.352
27.574142,24.039
27.593745,24.039
27.613870,25.453
27.633628,26.867
27.653004,28.281
27.672289,28.281
27.691339,29.695
27.710775,31.109
27.730033,32.523
27.750313,32.523
27.770722,33.938
27.790005,35.352
27.809250,35.352
27.828303,36.766
27.848881,38.180
27.868328,38.180
27.888144,39.594
27.907607,39.594
27.927272,41.008
27.946452,41.008
27.966475,42.422
27.986195,43.836
28.005514,43.836
28.024688,45.250
28.043830,45.250
28.063136,35.352
28.082504,22.625
28.102797,22.625
28.122647,24.039
28.142176,25.453
28.161887,26.867
28.180773,26.867
28.200866,28.281
28.220046,29.695
28.239435,31.109
28.259143,32.523
28.279163,32.523
28.298468,33.938
28.317719,35.352
28.337691,35.352
28.357017,36.766
28.376780,38.180
28.397245,38.180
28.417169,39.594
28.436358,39.594
28.456182,41.008
28.475156,41.008
28.494997,42.422
28.514093,42.422
28.534487,43.836
28.554432,45.250
28.573903,45.250
28.593556,46.664
28.612898,46.664
28.632338,48.078
28.651285,43.836
28.670813,31.109
28.690377,24.039
28.710606,25.453
28.730300,25.453
28.749506,26.867
28.769208,28.281
28.788079,29.695
28.807669,31.109
28.827284,31.109
28.846877,32.523
28.866207,33.938
28.885459,33.938
28.905377,35.352
28.925113,36.766
28.944905,36.766
28.964844,38.180
28.984262,39.594
29.003257,39.594
29.022520,41.008
29.041778,41.008
29.061291,42.422
29.080605,42.422
29.100238,43.836
29.119563,43.836
29.138486,45.250
29.157934,45.250
29.176955,46.664
29.196346,38.180
29.215901,26.867
29.235077,22.625
29.254762,24.039
29.274484,25.453
29.294401,26.867
29.314021,26.867
29.333218,28.281
29.352715,29.695
29.372747,31.109
29.392008,32.523
29.411510,32.523
29.430698,33.938
29.449973,35.352
29.469217,35.352
29.488317,36.766
29.507284,36.766
29.526841,38.180
29.546351,39.594
29.566033,39.594
29.585760,41.008
29.605037,41.008
29.624698,42.422
29.644037,42.422
29.663563,43.836
29.682570,43.836
29.702411,45.250
29.721865,45.250
29.741118,46.664
29.760244,46.664
29.780138,32.523
29.799169,22.625
29.818681,22.625
29.838223,24.039
29.857766,25.453
29.877245,26.867
29.897687,28.281
29.917339,29.695
29.936206,29.695
29.956031,31.109
29.974936,32.523
29.994450,32.523
30.014026,33.938
30.033352,35.352
30.052795,35.352
30.072779,36.766
30.092096,38.180
30.111948,38.180
30.131165,39.594
30.151718,39.594
30.170914,41.008
30.190459,42.422
