time_s,qlen_pkts
28.957220,7
28.972246,7
28.986578,7
29.001275,8
29.015548,7
29.030303,8
29.045186,8
29.059866,9
29.074290,9
29.088633,7
29.102896,8
29.117076,9
29.131559,10
29.145988,8
29.161781,9
29.176732,8
29.191427,8
29.206267,8
29.221604,4
29.236603,3
29.251404,2
29.265825,3
29.280469,3
29.295682,2
29.309994,2
29.324275,4
29.338313,4
29.352984,3
29.367294,3
29.381933,4
29.396649,4
29.411380,5
29.425911,6
29.440431,5
29.455047,6
29.469532,6
29.483701,5
29.498017,6
29.513132,7
29.527888,7
29.542493,6
29.557696,7
29.572656,7
29.586658,8
29.600922,7
29.615039,8
29.629612,10
29.644310,10
29.658493,9
29.672945,10
29.687621,9
29.702172,8
29.716734,9
29.731408,9
29.746546,10
29.761087,9
29.775424,8
29.790007,8
29.804445,1
29.819467,3
29.833956,4
29.848784,1
29.862874,4
29.877573,3
29.891840,2
29.906140,3
29.920603,3
29.935462,5
29.950377,4
29.964713,4
29.979236,4
29.993681,5
30.008500,6
30.023117,5
30.037883,7
30.052104,6
30.066889,7
30.081231,7
30.095548,6
30.109652,6
30.124350,6
30.138608,8
30.153509,7
30.168105,8
30.182670,8
30.197298,8
30.212197,8
30.226989,8
30.241938,9
30.255999,8
30.270454,10
30.285070,9
30.300067,9
30.314274,9
30.328758,9
30.343447,9
30.358836,9
30.373541,8
30.387903,8
30.402174,2
30.416474,3
30.431307,2
30.445631,3
30.460199,3
30.474668,3
30.489607,3
30.504038,4
30.518324,5
30.532551,3
30.546515,4
30.561189,4
30.575222,6
30.590404,5
30.605192,5
30.619663,7
30.634401,7
30.648600,7
30.663602,6
30.677936,6
30.692496,6
30.707211,7
30.721389,7
30.735792,8
30.750381,8
30.765077,8
30.779683,8
30.794341,8
30.808600,8
30.822891,8
30.837873,10
30.852695,9
30.866778,9
30.881234,10
30.895520,9
30.910164,9
30.924403,10
30.938379,10
30.953394,10
30.967808,9
30.982385,8
30.996703,6
31.011046,3
31.025507,2
31.039782,5
31.054639,2
31.068816,4
31.082996,3
31.097277,3
31.111779,3
31.126654,5
31.140924,5
31.155644,5
31.170544,6
31.185078,5
31.199746,6
31.214300,5
31.228770,6
31.242928,7
31.257640,7
31.272429,7
31.286728,7
31.301648,7
31.316068,8
31.330645,7
31.345037,8
31.359369,8
31.374431,8
31.388757,9
31.403326,9
31.417640,9
31.432226,9
31.446822,10
31.461254,10
31.476103,8
31.490941,8
31.505966,7
31.520437,4
31.534960,3
31.550043,2
31.564356,2
31.578645,3
31.593546,3
31.607939,3
31.622464,4
31.637149,3
31.652250,4
31.666906,3
31.681757,3
31.695947,3
31.710408,4
31.725100,5
31.739556,5
31.753799,6
31.768867,6
31.783604,7
31.797671,5
31.812576,6
31.826619,8
31.841302,8
31.855526,7
31.869990,7
31.884184,8
31.898486,8
31.913088,7
31.927510,8
31.941975,9
31.956264,10
31.970788,9
31.985276,8
31.999468,9
32.014175,8
32.028271,10
32.042757,9
32.057319,9
32.071539,9
32.085793,8
32.100478,8
32.115346,2
32.129980,2
32.144647,3
32.159054,2
32.173407,3
32.188085,4
32.202534,3
32.216858,3
32.230749,5
32.245180,4
32.259266,4
32.273958,5
32.288542,5
32.302940,5
32.317899,6
32.332549,6
32.346982,7
32.361679,7
32.376389,6
32.391551,7
32.406310,7
32.420639,8
32.434667,7
32.449088,8
32.463699,9
32.477947,7
32.492114,8
32.506315,8
32.521166,9
32.535725,10
32.550590,10
32.565132,9
32.581059,9
32.595364,9
32.609498,8
32.624230,2
32.638666,2
32.653200,2
32.668111,4
32.682166,2
32.696378,3
32.710859,3
32.726219,3
32.741009,3
32.755592,4
32.770020,3
32.784526,4
32.799216,4
32.813801,4
32.827961,5
32.842705,6
32.857238,6
32.871709,6
32.886249,6
32.900850,7
32.915182,6
32.929248,6
32.943815,7
32.958098,7
32.973073,7
32.987991,8
33.002506,8
33.017148,7
33.031858,8
33.046265,9
33.060724,10
33.074717,9
33.089158,8
33.104210,9
33.118626,10
33.133071,10
33.147882,10
33.163204,8
33.177827,10
33.192182,8
33.207112,8
33.221737,1
33.236131,3
33.250765,3
33.265195,2
33.279568,3
33.293865,3
33.308603,3
33.323110,4
33.337707,5
33.351944,4
33.366158,5
33.380478,5
33.394622,5
33.408949,5
33.423447,5
33.438087,7
33.452352,6
33.466545,8
33.481312,6
33.495903,6
33.510231,6
33.525402,6
33.540487,7
33.555619,7
33.570258,8
33.584546,7
33.599450,8
33.614324,8
33.629069,8
33.643766,9
33.658341,10
33.672881,8
33.687309,8
33.701713,8
33.716134,8
33.730987,2
33.745099,2
33.759772,4
33.774304,2
33.788607,2
33.803091,2
33.817924,3
33.832525,4
33.847321,4
33.861750,5
33.876245,4
33.890999,5
33.905234,5
33.919700,5
33.933912,6
33.948745,5
33.963518,7
33.978174,6
33.992264,5
34.006430,7
34.021480,6
34.036522,7
34.050891,8
34.065523,8
34.080135,7
34.094661,7
34.108761,9
34.123143,8
34.138180,9
34.152951,9
34.167372,10
34.181543,10
34.196526,9
34.211153,10
34.225249,10
34.240315,10
34.254591,9
34.269550,9
34.283847,9
34.298545,9
34.313227,8
34.327640,6
34.342261,3
34.356201,2
34.370361,2
34.384720,2
34.399240,3
34.413593,4
34.428028,4
34.442538,4
34.457371,4
34.471647,6
34.486151,4
34.500851,5
34.516026,5
34.530391,5
34.544963,6
34.559458,6
34.573636,8
34.588266,7
34.603469,6
34.618356,6
34.632784,6
34.647099,7
34.661827,7
34.677185,8
34.691579,7
34.705758,8
34.720416,8
34.735011,8
34.749549,8
34.764356,10
34.778758,9
34.793527,8
34.808118,9
34.822929,8
34.837230,3
34.851465,2
34.865859,2
34.880597,2
34.895253,3
34.909935,2
34.924233,2
34.938702,4
34.953160,4
34.967649,5
34.983065,4
34.997646,4
35.012171,4
35.026992,4
35.041305,5
35.055854,6
35.070111,7
35.084435,6
35.099030,7
35.113822,7
35.128287,6
35.142596,6
35.157565,8
35.171795,8
35.186351,7
35.200714,8
35.215220,9
35.229294,8
35.244010,8
35.258516,9
35.273202,9
35.287537,10
35.301998,8
35.316524,9
35.330622,9
35.344749,9
35.359120,10
35.373700,10
35.388252,9
35.403192,8
35.417685,7
35.432037,2
35.446984,3
35.461250,2
35.476022,3
35.490673,3
35.505069,2
35.519313,3
35.534289,3
35.549239,4
35.563854,4
35.578371,5
35.592912,5
35.607195,5
35.622300,5
35.636706,6
35.651251,7
35.665715,6
35.680213,7
35.694393,7
35.708552,6
35.723087,6
35.737918,7
35.752994,8
35.767645,7
35.782415,8
35.796522,7
35.810898,8
35.825789,8
35.840185,8
35.854834,8
35.869127,9
35.883598,9
35.898075,7
35.912736,9
35.927202,7
35.941786,5
35.957113,2
35.971434,1
35.985640,2
35.999942,2
36.014449,2
36.028729,2
36.043456,3
36.057995,3
36.072205,3
36.086757,4
36.101294,5
36.116310,5
36.131049,5
36.145536,4
36.160561,5
36.175011,5
36.189415,7
36.204077,5
36.218631,7
36.233274,6
36.247692,7
36.261925,8
36.276561,7
36.290833,8
36.305233,7
36.319541,8
36.333826,8
36.349074,9
36.363629,9
36.378228,10
36.392737,10
36.407421,8
36.421931,10
36.436391,9
36.451361,9
36.466021,9
36.480456,9
36.494608,9
36.509234,9
36.524079,8
36.538489,4
36.553279,3
36.568048,2
36.582362,4
36.596969,4
36.611601,3
36.625858,3
36.640448,3
36.655014,5
36.669608,3
36.684021,6
36.699008,5
36.713307,5
36.728134,5
36.742451,5
36.756936,6
36.771470,5
36.785781,7
36.800737,6
36.815312,6
36.830088,6
36.844649,6
36.859345,7
36.873993,7
36.888181,8
36.902429,7
36.916920,8
36.931431,8
36.946031,8
36.961182,8
36.975827,9
36.990586,9
37.005343,8
37.020024,8
37.034778,8
37.049394,5
37.064118,3
37.078576,1
37.093711,3
37.108257,3
37.122909,2
37.137210,3
37.151888,2
37.167046,3
37.181887,3
37.196530,3
37.211197,4
37.226289,4
37.241121,5
37.255406,4
37.270305,6
37.285431,6
37.300298,5
37.314842,6
37.329440,6
37.343824,6
37.357954,6
37.372417,7
37.387308,7
37.401570,7
37.416185,8
37.430492,8
37.445343,7
37.459828,8
37.474394,8
37.488759,9
37.503105,10
37.517681,9
37.531840,9
37.547005,9
37.561628,10
37.577068,9
37.591878,10
37.606161,9
37.620558,8
37.634987,8
37.649483,2
37.663982,3
37.678497,1
37.694030,3
37.709090,2
37.723373,2
37.737676,3
37.752191,3
37.766665,4
37.781766,4
37.796252,6
37.810801,6
37.825000,5
37.840078,6
37.855050,5
37.869422,6
37.885190,6
37.899361,7
37.914097,6
37.929173,7
37.943653,6
37.958364,8
37.972980,8
37.987725,9
38.002326,9
38.017215,7
38.031876,9
38.046566,8
38.061504,9
38.076336,10
38.090475,10
38.105266,9
38.119860,8
38.135507,8
38.149953,8
38.164362,2
38.178902,3
38.193263,3
38.207969,2
38.222380,3
38.236990,3
38.251394,2
38.265865,3
38.280278,3
38.295254,5
38.309634,5
38.324114,4
38.338429,5
38.353100,4
38.367561,6
38.382148,6
38.397220,6
38.411995,5
38.427300,6
38.442038,6
38.456560,6
38.471082,8
38.485381,7
38.499791,7
38.514274,7
38.529574,7
38.543874,7
38.558220,8
38.573309,8
38.588462,9
38.603152,9
38.618279,8
38.633351,10
38.648692,9
38.663201,8
38.677751,9
38.692094,9
38.706797,9
38.721667,9
38.735887,8
38.750731,5
38.765092,2
38.780215,2
38.794539,4
38.809057,3
38.823462,2
38.837830,3
38.852234,3
38.866723,4
38.881199,4
38.895862,5
38.910461,6
38.924961,5
38.939770,4
38.954940,5
38.969316,6
38.983524,6
38.998175,8
39.012707,7
39.027236,7
39.041797,7
39.056567,8
39.070892,8
39.085749,7
39.100402,9
39.115256,7
39.129865,8
39.144313,8
39.159097,9
39.174043,10
39.189562,9
39.204245,9
39.218856,9
39.233559,9
39.248255,9
39.263184,9
39.277879,9
39.292398,10
39.306797,9
39.321168,8
39.336533,8
39.350883,2
39.365425,5
39.379808,2
39.394320,3
39.409728,3
39.424419,2
39.439208,3
39.453702,4
39.467934,5
39.482723,4
39.497749,5
39.512322,5
39.526554,5
39.541122,5
39.555365,6
39.570184,7
39.584507,6
39.598570,6
39.613124,6
39.628087,6
39.642811,6
39.657230,6
39.671795,7
39.686093,7
39.700825,8
39.714913,8
39.728920,9
39.742990,9
39.757115,7
39.771424,8
39.785916,9
39.800285,10
39.814575,8
39.828764,8
39.843245,8
39.857366,8
39.871741,2
39.886795,3
39.901172,4
39.916283,2
39.930612,3
39.945517,2
39.959865,2
39.974454,3
39.988565,4
40.003281,5
40.017847,4
40.032617,4
40.046780,4
40.060867,5
40.075487,6
40.089761,5
40.104194,6
40.118409,6
40.132604,7
40.147161,6
40.161306,7
40.176799,8
40.190900,6
40.205038,8
40.219733,7
40.234011,8
40.248913,7
40.263157,7
40.277218,9
40.291705,9
40.305873,9
40.320324,9
40.334817,9
40.349128,9
40.363444,9
40.378607,9
40.392771,9
40.406840,9
40.421080,10
40.435580,8
40.449691,7
40.464566,4
40.479033,2
40.493289,2
40.507680,4
40.521898,3
40.536782,2
40.551492,4
40.565784,4
40.581024,3
40.595640,3
40.609938,5
40.624588,6
40.638879,4
40.653076,5
40.667263,6
40.681246,6
40.695620,6
40.709947,7
40.724432,7
40.738842,7
40.753191,7
40.767675,6
40.782067,7
40.796517,7
40.811007,8
40.825821,7
40.840384,8
40.855551,9
40.869743,8
40.884152,9
40.898600,9
40.912674,10
40.927111,10
40.941520,9
40.955946,9
40.970423,8
40.985452,6
40.999671,3
41.013819,3
41.028577,3
41.042512,2
41.056687,4
41.072199,3
41.087473,2
41.102257,3
41.116858,4
41.131264,5
41.145845,4
41.160027,4
41.174525,5
41.188841,5
41.203330,4
41.217499,7
41.231803,7
41.246633,6
41.261188,6
41.275933,6
41.290421,6
41.304618,7
41.318764,8
41.332807,8
41.347161,8
41.361905,8
41.376616,8
41.391031,9
41.405526,7
41.420090,8
41.434266,9
41.448478,10
41.462859,9
41.476868,9
41.491584,9
41.506127,10
41.520264,9
41.535083,8
41.549967,9
41.564304,9
41.578697,8
41.593652,1
41.608683,2
41.623427,3
41.638556,2
41.653821,3
41.669186,4
41.683431,3
41.697981,3
41.712726,4
41.727188,4
41.741531,4
41.756257,4
41.770657,5
41.785100,5
41.799437,5
41.813632,5
41.828183,5
41.842472,6
41.856929,6
41.871441,7
41.886193,7
41.900674,7
41.915488,8
41.929768,8
41.943853,8
41.958444,8
41.972831,7
41.986980,8
42.001528,9
42.016248,10
42.030607,9
42.045382,9
42.059738,9
42.074008,8
42.088298,8
42.102795,5
42.117252,4
42.131536,1
42.146513,3
42.161000,3
42.175469,2
42.190443,3
42.204783,3
42.219471,4
42.233871,4
42.248401,4
42.262528,4
42.277350,5
42.292162,4
42.306926,5
42.320885,7
42.335755,6
42.350296,6
42.364740,6
42.379655,7
42.394011,7
42.408405,7
42.422757,8
42.437776,8
42.451962,8
42.466223,8
42.481018,8
42.495381,8
42.509925,9
42.524129,9
42.538509,9
42.553185,9
42.567253,9
42.581790,10
42.595914,10
42.610399,10
42.624592,9
42.638750,9
42.653367,8
42.667904,8
42.682442,9
42.696659,3
42.711107,2
42.725910,5
42.740276,3
42.754719,2
42.769359,2
42.784612,3
42.798782,3
42.813183,3
42.827591,4
42.842652,5
42.857270,4
42.871609,5
42.885617,6
42.900004,5
42.915404,5
42.929999,6
42.944829,6
42.959108,6
42.973687,6
42.988271,6
43.002741,7
43.017109,7
43.032286,9
43.046538,9
43.061102,9
43.075946,8
43.091150,8
43.105562,9
43.119871,8
43.134351,9
43.148256,8
43.162710,8
43.177335,8
43.191419,8
43.205792,6
43.220678,3
43.235344,2
43.249630,3
43.264448,2
43.279185,3
43.293661,3
43.308445,2
43.323472,3
43.337946,2
43.352276,3
43.366591,4
43.380511,4
43.394694,4
43.409034,4
43.424010,5
43.438321,6
43.452758,5
43.467265,5
43.481400,6
43.495522,6
43.509788,7
43.524848,7
43.539231,8
43.553118,7
43.567318,8
43.581339,7
43.596236,7
43.610454,8
43.624928,8
43.639544,9
43.654171,8
43.668907,8
43.683178,8
43.697387,8
43.711544,7
43.725697,3
43.739765,2
43.753798,3
43.768048,1
43.782334,4
43.796789,3
43.810902,3
43.825527,3
43.840341,4
43.854681,3
43.869087,5
43.883255,4
43.897900,4
43.912217,4
43.926559,5
43.941145,6
43.956456,6
43.971167,6
43.985652,7
44.000758,6
44.015315,6
44.029812,6
44.043996,9
44.059496,7
44.073448,7
44.088183,7
44.102643,9
44.117105,8
44.131388,8
44.146388,9
44.161242,8
44.175906,8
44.190179,8
44.204711,9
44.219039,9
44.234178,10
44.248545,9
44.263507,8
44.278012,8
44.292215,7
44.306689,3
44.321535,4
44.335648,4
44.350428,2
44.364707,2
44.380342,2
44.394400,3
44.408869,3
44.423667,4
44.437614,4
44.451710,4
44.466208,5
44.481547,5
44.496279,5
44.510965,5
44.525476,5
44.539868,7
44.554522,6
44.569214,5
44.583416,6
44.598116,7
44.612637,8
44.626670,7
44.640972,8
44.655964,7
44.670396,7
44.684859,7
44.699162,8
44.713401,8
44.727498,8
44.741886,10
44.756292,8
44.771087,8
44.786558,8
44.801406,8
44.816494,7
44.831010,2
44.846321,1
44.861374,2
44.875919,2
44.890321,2
44.905379,3
44.919922,3
44.934763,3
44.949303,3
44.963662,4
44.977854,5
44.992199,4
45.006778,5
45.021397,4
45.035454,6
45.049860,7
45.064165,5
45.078311,5
45.093112,6
45.107398,6
45.122031,6
45.136669,6
45.151112,8
45.165462,7
45.180374,7
45.194837,7
45.209611,9
45.223964,8
45.238598,9
45.252847,10
45.267233,9
45.281839,8
45.296345,10
45.310540,9
45.324752,9
45.339194,9
45.353482,9
45.367990,9
45.382260,9
45.396443,9
45.411426,9
45.425964,9
45.440028,2
45.454245,3
45.468346,3
45.482487,3
45.497234,3
45.511538,3
45.526155,3
45.540687,3
45.555094,4
45.569403,5
45.583477,5
45.597993,5
45.612468,5
45.626817,5
45.641304,6
45.655396,8
45.669751,6
45.684000,6
45.698323,7
45.712433,6
45.727259,7
45.741644,7
45.756974,9
45.771269,8
45.785884,8
45.800012,7
45.814217,9
45.828578,8
45.843223,9
45.857430,9
45.872375,8
45.886711,8
45.901467,8
45.916009,7
45.930315,1
45.944620,2
45.959037,3
45.973567,2
45.988148,4
46.002373,3
46.016906,3
46.031479,4
46.045831,5
46.060272,4
46.075313,5
46.089546,5
46.104047,4
46.118589,5
46.133318,6
46.147969,6
46.162763,6
46.177323,5
46.192006,6
46.206208,7
46.220412,6
46.235154,7
46.249631,7
46.265069,8
46.279231,7
46.294574,7
46.308739,9
46.322946,9
46.337516,7
46.352199,9
46.366372,10
46.380813,8
46.394869,8
46.409355,10
46.423790,9
46.437952,10
46.452637,10
46.466773,9
46.480945,8
46.495536,8
46.510045,7
46.524334,2
46.539269,3
46.553641,3
46.568048,3
46.582707,2
46.597028,3
46.611962,3
46.626522,3
46.640821,4
46.655187,5
46.669246,4
46.684905,5
46.699556,6
46.714329,5
46.728859,5
46.743744,5
46.757796,7
46.772213,6
46.786777,6
46.801274,8
46.816107,7
46.830130,6
46.844790,7
46.859080,9
46.873618,7
46.888060,7
46.902810,8
46.917202,9
46.931528,8
46.945589,9
46.959964,10
46.975068,10
46.989543,8
47.004392,8
47.018820,7
47.033144,2
47.047332,2
47.061663,3
47.075928,1
47.090253,3
47.104489,2
47.118915,2
47.133235,3
47.147945,3
47.162694,4
47.176833,3
47.191332,4
47.205549,4
47.219870,4
47.234259,6
47.248371,6
47.263225,7
47.278255,5
47.292507,6
47.307017,6
47.321051,7
47.335327,6
47.349862,7
47.364442,9
47.379046,8
47.393819,8
47.408572,7
47.422773,8
47.437050,8
47.451122,9
47.466029,9
47.480404,9
47.494880,8
47.509009,9
47.523594,10
47.537828,9
47.552529,10
47.567071,9
47.581972,8
47.596838,8
47.611224,7
47.625761,3
47.640644,4
47.654961,2
47.669338,3
47.683972,2
47.699018,2
47.713389,4
47.727786,3
47.742828,4
47.757722,3
47.772761,4
47.786894,4
47.801496,5
47.816201,5
47.831095,5
47.845760,5
47.860731,7
47.875461,6
47.889926,6
47.904584,6
47.919148,7
47.933465,7
47.947774,8
47.962008,8
47.976265,8
47.990339,7
48.005308,8
48.019455,8
48.034740,9
48.049125,8
48.063488,10
48.078198,9
48.092676,9
48.107842,8
48.122388,8
48.136604,4
48.151039,2
48.165899,3
48.180483,2
48.195444,4
48.209860,3
48.224510,3
48.239115,4
48.253564,3
48.268392,5
48.283117,3
48.297336,4
48.311662,5
48.326040,4
48.340408,5
48.355080,5
48.369568,7
48.384443,6
48.398832,6
48.413535,7
48.428316,6
48.442692,7
48.456995,7
48.471419,9
48.485842,8
48.500748,8
48.514916,8
48.529418,8
48.543994,8
48.558347,9
48.572540,10
48.587297,10
48.601926,9
48.616171,9
48.630952,9
48.645163,10
48.659644,10
48.674249,9
48.688457,10
48.703270,9
48.717966,9
48.732609,9
48.746747,6
48.761683,2
48.776253,2
48.790948,3
48.805578,3
48.820136,2
48.834638,4
48.848923,4
48.863179,4
48.877784,5
48.892192,5
48.906866,3
48.921319,5
48.935806,4
48.950080,5
48.964866,6
48.979202,7
48.993599,6
49.008187,7
49.022905,7
49.037283,7
49.051456,7
49.065965,8
49.080665,9
49.095246,7
49.110176,7
49.125170,8
49.140435,9
49.155182,7
49.170620,9
49.185312,9
49.200729,8
49.215334,9
49.229418,8
49.244364,4
49.258841,2
49.273450,3
49.288151,2
49.302495,3
49.316975,2
49.331563,3
49.346107,3
49.360264,4
49.375179,5
49.389848,4
49.404332,4
49.419441,4
49.433954,4
49.448468,4
49.462355,5
49.476824,7
49.491443,6
49.505902,6
49.520176,7
49.534557,6
49.549694,7
49.564319,7
49.578484,9
49.593108,7
49.607279,7
49.621524,7
49.635723,8
49.650406,8
49.665264,8
49.679539,10
49.693764,10
49.708028,8
49.722863,10
49.737176,10
49.751558,9
49.765752,9
49.780160,9
49.794464,9
49.808793,8
49.823708,8
49.837741,7
49.852499,2
49.866953,2
49.881344,4
49.895964,2
49.910823,3
49.924927,2
49.939030,3
49.953524,3
49.968254,4
49.982384,5
49.997491,5
50.012159,5
50.026482,6
50.041541,5
50.056095,5
50.070429,6
50.084637,6
50.099337,6
50.113711,6
50.128645,7
50.143042,7
50.157570,7
50.171673,7
50.186154,9
50.200296,7
50.214579,8
50.229144,8
50.243878,9
50.258580,8
50.272754,9
50.287425,10
50.301631,10
50.316376,9
50.330555,9
50.345100,9
50.359279,9
50.374048,9
50.388587,9
50.402912,9
50.417400,9
50.431821,8
50.446316,6
50.460903,4
50.475685,1
50.490298,4
50.505407,3
50.519733,3
50.534178,2
50.548722,3
50.563174,3
50.577757,4
50.592500,5
50.607291,5
50.622189,6
50.636665,4
50.651255,6
50.665875,5
50.680325,6
50.695230,7
50.709900,6
50.724413,7
50.738885,8
50.752946,7
50.767703,7
50.782660,7
50.797587,9
50.812122,8
50.827212,8
50.841636,8
50.856147,8
50.870775,8
50.885620,9
50.900505,9
50.915500,8
50.930539,8
50.945357,8
50.959536,1
50.974586,3
50.989522,4
51.004196,1
51.019026,3
51.033376,2
51.048128,2
51.062765,3
51.077254,4
51.091661,4
51.106067,3
51.120633,4
51.134763,4
51.149250,4
51.163836,6
51.178482,6
51.192788,7
51.207881,5
51.222407,7
51.236854,6
51.251333,6
51.265448,7
51.280355,6
51.295069,8
51.309328,7
51.323617,8
51.338363,9
51.352627,8
51.367744,7
51.382070,8
51.396901,10
51.412477,8
51.427385,8
51.442432,10
51.457918,10
51.472826,10
51.488279,10
51.502910,9
51.517329,8
51.532450,8
51.547289,8
51.561885,2
51.576337,3
51.591564,3
51.606033,3
51.621081,2
51.635806,3
51.651557,4
51.666212,4
51.681301,4
51.695748,5
51.710458,4
51.725106,4
51.740007,6
51.755058,5
51.769720,5
51.784411,6
51.799131,7
51.813667,5
51.829132,7
51.844942,7
51.860418,7
51.875436,7
51.890437,7
51.904982,8
51.919697,7
51.934155,7
51.948666,8
51.963223,8
51.978159,9
51.992617,10
52.007008,10
52.021634,8
52.036177,9
52.050411,10
52.064617,10
52.078912,9
52.093735,9
52.109821,9
52.124467,9
52.139410,9
52.153719,9
52.168031,2
52.182576,2
52.196735,4
52.210988,3
52.225827,3
52.240947,3
52.255572,2
52.269997,3
52.284497,4
52.298780,5
52.313132,4
52.327376,4
52.341510,5
52.356362,5
52.370652,6
52.385175,6
52.399679,8
52.414922,6
52.429114,6
52.443904,7
52.458934,6
52.473525,6
52.488207,7
52.502885,9
52.518110,8
52.533291,8
52.548066,9
52.562928,8
52.577635,8
52.592136,8
52.606595,10
52.621069,8
52.635512,8
52.649895,7
52.664127,5
52.679047,2
52.693417,2
52.708684,2
52.723363,3
52.738716,1
52.753444,3
52.768520,4
52.783069,4
52.797562,4
52.812639,4
52.826855,5
52.841523,4
52.856221,5
52.871291,4
52.885759,5
52.900541,6
52.915519,5
52.929544,5
52.944077,5
52.958131,7
52.972726,6
52.987225,6
53.001551,8
53.015989,8
53.030498,7
53.046003,8
53.060310,8
53.074771,8
53.089283,8
53.103482,10
53.117931,9
53.132188,8
53.146503,9
53.161213,9
53.176003,9
53.190647,9
53.205586,9
53.220083,9
53.234358,8
53.248983,8
53.263988,7
53.278398,3
53.293479,2
53.307896,4
53.322285,2
53.336753,4
53.351210,3
53.365568,3
53.380228,3
53.394607,4
53.410262,4
53.424558,4
53.439194,5
53.453712,5
53.468589,5
53.483585,5
53.498100,7
53.512513,6
53.526487,6
53.541230,6
53.555865,7
53.570467,7
53.585080,7
53.600310,8
53.614466,9
53.628846,7
53.643138,7
53.657631,8
53.672392,8
53.686402,8
53.701248,8
53.716400,10
53.731107,8
53.746021,8
53.760322,8
53.774386,5
53.789260,3
53.803834,2
53.818051,3
53.832842,3
53.847046,3
53.861750,3
53.876398,2
53.890527,4
53.905604,4
53.919830,4
53.934662,5
53.949013,5
53.963280,4
53.977852,5
53.992546,5
54.006912,5
54.021676,7
54.036176,5
54.051253,7
54.066255,6
54.080355,6
54.094846,7
54.109116,9
54.123308,9
54.137728,7
54.151989,9
54.167336,9
54.182214,8
54.196499,8
54.211340,9
54.225514,9
54.239532,8
54.254505,9
54.268733,9
54.283589,9
54.298085,9
54.312480,9
54.326988,9
54.341420,8
54.356205,8
54.370322,8
54.385044,1
54.399933,2
54.414642,4
54.429275,2
54.443582,4
54.458426,3
54.473134,3
54.487541,3
54.501851,4
54.516171,5
54.530929,4
54.545485,6
54.560305,5
54.575027,6
54.589506,5
54.603698,6
54.617812,7
54.633087,6
54.647529,6
54.661926,6
54.676180,7
54.690487,8
54.704921,8
54.719850,9
54.734665,7
54.749026,8
54.763345,9
54.777980,9
54.793060,8
54.807645,8
54.822363,9
54.836478,8
54.851041,8
54.865655,9
54.879950,8
54.894706,7
54.908975,3
54.922854,3
54.937269,3
54.951888,2
54.966062,3
54.980755,2
54.995221,2
55.009498,2
55.023799,4
55.037977,3
55.052648,4
55.066806,3
55.080898,5
55.095489,4
55.109627,5
55.123866,5
55.138441,5
55.152450,5
55.166870,6
55.181421,6
55.195498,6
55.209864,7
55.224921,8
55.239584,8
55.254099,8
55.268585,8
55.282943,8
55.297770,7
55.312569,8
55.327349,10
55.341870,8
55.356121,8
55.371230,10
55.386087,9
55.400630,9
55.415459,10
55.429709,10
55.444384,10
55.459038,10
55.473390,9
55.488160,6
55.502623,2
55.517189,2
55.531602,3
55.546433,3
55.561257,2
55.575609,3
55.590084,4
55.604539,4
55.619068,5
55.633338,4
55.648242,6
55.662758,5
55.677181,5
55.691426,6
55.705895,6
55.720397,7
55.734904,7
55.749097,6
55.763508,6
55.778016,6
55.792284,6
55.806399,8
55.821200,8
55.835874,8
55.850515,8
55.865060,8
55.879326,9
55.894396,8
55.908726,8
55.923356,10
55.938348,8
55.952434,9
55.966632,9
55.980876,8
55.995275,2
56.009772,2
56.024582,3
56.039035,2
56.053904,3
56.068551,2
56.082961,3
56.097410,4
56.111576,4
56.126321,5
56.141175,4
56.155523,4
56.170082,5
56.185033,5
56.200270,3
56.214535,6
56.229658,6
56.244263,5
56.259192,6
56.273777,6
56.287880,6
56.302280,6
56.316584,7
56.331330,8
56.345240,8
56.359878,7
56.374252,8
56.388533,8
56.402643,9
56.417370,9
56.431858,10
56.446877,8
56.461917,8
56.476129,9
56.491241,9
56.505900,9
56.520546,9
56.535491,9
56.549911,8
56.564650,8
56.578834,8
56.593697,3
56.607914,3
56.622351,3
56.637473,2
56.651892,3
56.666844,3
56.681316,3
56.695710,4
56.710187,4
56.724797,4
56.739133,4
56.753589,5
