time_s,cwnd_kb
21.639012,94.742
21.658289,94.742
21.677338,94.742
21.697792,94.742
21.717476,96.156
21.736865,96.156
21.755905,96.156
21.775341,96.156
21.794311,97.570
21.813348,97.570
21.832873,97.570
21.851975,97.570
21.871542,97.570
21.891318,98.984
21.910555,98.984
21.930259,98.984
21.950574,98.984
21.970388,100.398
21.989255,100.398
22.008269,100.398
22.028853,100.398
22.048425,101.812
22.067751,101.812
22.088004,89.086
22.108498,76.359
22.128484,66.461
22.147568,55.148
22.166849,50.906
22.186008,50.906
22.204994,52.320
22.224432,52.320
22.243809,52.320
22.262926,53.734
22.282304,53.734
22.301327,55.148
22.320566,55.148
22.340096,56.562
22.359705,56.562
22.379451,56.562
22.399010,57.977
22.418183,57.977
22.437390,59.391
22.456931,59.391
22.476326,59.391
22.495974,60.805
22.515938,60.805
22.535322,60.805
22.554531,62.219
22.574571,62.219
22.594145,63.633
22.613217,63.633
22.632540,63.633
22.652921,65.047
22.672470,65.047
22.692249,65.047
22.712032,66.461
22.731277,66.461
22.751167,66.461
22.771070,67.875
22.790533,67.875
22.809774,67.875
22.828787,69.289
22.848162,69.289
22.867794,69.289
22.886710,70.703
22.905937,70.703
22.925453,70.703
22.945014,72.117
22.964797,72.117
22.984640,72.117
23.003959,73.531
23.023585,73.531
23.043322,73.531
23.063123,74.945
23.082231,74.945
23.101195,74.945
23.120856,74.945
23.140588,76.359
23.159832,76.359
23.178727,76.359
23.197640,77.773
23.216830,77.773
23.236159,77.773
23.255617,77.773
23.274843,79.188
23.294309,79.188
23.313506,79.188
23.332818,80.602
23.352108,80.602
23.371738,80.602
23.391428,80.602
23.410874,82.016
23.430964,82.016
23.450832,82.016
23.470736,83.430
23.490706,83.430
23.509949,83.430
23.530299,83.430
23.550039,84.844
23.569055,84.844
23.588185,84.844
23.608111,84.844
23.627328,86.258
23.647277,86.258
23.666975,86.258
23.686253,87.672
23.705754,87.672
23.725053,87.672
23.744292,87.672
23.763733,89.086
23.783209,89.086
23.802738,89.086
23.822212,89.086
23.841667,90.500
23.860929,90.500
23.880277,90.500
23.900176,90.500
23.920040,91.914
23.940095,91.914
23.960087,91.914
23.979305,91.914
23.999613,93.328
24.018753,93.328
24.037956,93.328
24.057124,93.328
24.076439,94.742
24.096673,94.742
24.116199,94.742
24.136443,94.742
24.156116,96.156
24.175367,96.156
24.194679,96.156
24.214255,96.156
24.233584,96.156
24.253367,97.570
24.272741,97.570
24.292703,97.570
24.312229,97.570
24.331785,98.984
24.351872,98.984
24.371440,98.984
24.390383,98.984
24.410037,100.398
24.429205,90.500
24.448385,79.188
24.467628,67.875
24.487349,56.562
24.507067,49.492
24.526167,49.492
24.545734,50.906
24.564931,50.906
24.584359,52.320
24.604613,52.320
24.624356,52.320
24.643856,53.734
24.663501,53.734
24.683674,55.148
24.703237,55.148
24.722651,55.148
24.741997,56.562
24.761124,56.562
24.780708,57.977
24.800369,57.977
24.820569,57.977
24.840810,59.391
24.860292,59.391
24.879777,60.805
24.899316,60.805
24.919149,60.805
24.939162,62.219
24.959932,62.219
24.979118,63.633
24.998507,63.633
25.018431,63.633
25.038245,65.047
25.058575,65.047
25.077745,65.047
25.097072,66.461
25.116803,66.461
25.136594,66.461
25.156062,67.875
25.175978,67.875
25.196055,67.875
25.216036,69.289
25.236085,69.289
25.255656,69.289
25.274785,70.703
25.294260,70.703
25.313880,70.703
25.333108,72.117
25.352159,72.117
25.371746,72.117
25.391303,73.531
25.411369,73.531
25.430849,73.531
25.450507,74.945
25.470750,74.945
25.490427,74.945
25.509267,74.945
25.528671,76.359
25.548359,76.359
25.568043,76.359
25.587657,77.773
25.607892,77.773
25.627068,77.773
25.646074,79.188
25.665128,79.188
25.685224,79.188
25.704239,79.188
25.724396,80.602
25.743860,80.602
25.762833,80.602
25.781946,82.016
25.801721,82.016
25.821087,82.016
25.839909,82.016
25.859522,83.430
25.878762,83.430
25.898249,83.430
25.917740,83.430
25.937344,84.844
25.956474,84.844
25.975571,84.844
25.995046,84.844
26.014473,86.258
26.033757,86.258
26.053075,86.258
26.072103,87.672
26.091771,87.672
26.111452,87.672
26.130575,87.672
26.150383,89.086
26.169623,89.086
26.188954,89.086
26.207904,89.086
26.227949,90.500
26.247873,90.500
26.267430,90.500
26.287008,90.500
26.307406,91.914
26.327451,91.914
26.347247,91.914
26.366767,91.914
26.387039,93.328
26.406564,93.328
26.425423,93.328
26.445189,93.328
26.464973,94.742
26.484452,94.742
26.504321,94.742
26.523608,94.742
26.542942,96.156
26.562628,96.156
26.582112,96.156
26.601463,96.156
26.621127,96.156
26.640484,97.570
26.659599,97.570
26.679443,97.570
26.699057,97.570
26.718927,98.984
26.738705,98.984
26.758050,98.984
26.777536,98.984
26.797141,100.398
26.816253,100.398
26.835569,87.672
26.854927,74.945
26.874133,65.047
26.893280,53.734
26.912751,49.492
26.932501,49.492
26.951994,50.906
26.971132,50.906
26.990937,52.320
27.010479,52.320
27.029560,52.320
27.048635,53.734
27.068001,53.734
27.087807,55.148
27.107843,55.148
27.127172,56.562
27.146125,56.562
27.165672,56.562
27.184562,57.977
27.204096,57.977
27.223747,59.391
27.243264,59.391
27.263074,59.391
27.283064,60.805
27.301975,60.805
27.320962,60.805
27.340124,62.219
27.359977,62.219
27.379290,63.633
27.398562,63.633
27.417477,63.633
27.436940,65.047
27.456107,65.047
27.476347,65.047
27.495793,66.461
27.515370,66.461
27.535712,66.461
27.555916,67.875
27.575023,67.875
27.595054,67.875
27.614567,69.289
27.634331,69.289
27.653872,69.289
27.673424,70.703
27.693112,70.703
27.712272,70.703
27.731552,72.117
27.750482,72.117
27.770064,72.117
27.789306,73.531
27.809010,73.531
27.828126,73.531
27.848123,74.945
27.867373,74.945
27.887141,74.945
27.906192,74.945
27.926961,76.359
27.946259,76.359
27.965326,76.359
27.984890,77.773
28.004976,77.773
28.025041,77.773
28.045082,79.188
28.064556,79.188
28.084133,79.188
28.103835,79.188
28.123292,80.602
28.142648,80.602
28.162302,80.602
28.181228,82.016
28.200501,82.016
28.220400,82.016
28.239610,82.016
28.259291,83.430
28.278617,83.430
28.298055,83.430
28.317821,83.430
28.336998,84.844
28.356757,84.844
28.376323,84.844
28.395896,86.258
28.415136,86.258
28.435179,86.258
28.455172,86.258
28.474647,87.672
28.494403,87.672
28.513829,87.672
28.532980,87.672
28.552443,89.086
28.571811,89.086
28.590581,89.086
28.610426,89.086
28.630472,90.500
28.650493,90.500
28.670137,90.500
28.689834,90.500
28.709409,91.914
28.728812,91.914
28.749105,91.914
28.768521,91.914
28.788252,93.328
28.807444,93.328
28.827139,93.328
28.846684,93.328
28.866296,94.742
28.885609,94.742
28.904664,94.742
28.924621,94.742
28.943967,96.156
28.963720,96.156
28.983624,96.156
29.003315,96.156
29.022845,97.570
29.041795,97.570
29.061582,97.570
29.080825,97.570
29.100519,97.570
29.120224,98.984
29.139743,98.984
29.159153,98.984
29.179088,98.984
29.198415,100.398
29.217596,96.156
29.237363,86.258
29.256504,74.945
29.276578,63.633
29.296192,52.320
29.315952,49.492
29.335604,49.492
29.355121,50.906
29.374673,50.906
29.394305,52.320
29.414051,52.320
29.433316,53.734
29.453130,53.734
29.473407,53.734
29.493664,55.148
29.513855,55.148
29.533116,56.562
29.552917,56.562
29.572339,56.562
29.591805,57.977
29.611500,57.977
29.632289,59.391
29.651627,59.391
29.670852,59.391
29.689770,60.805
29.708352,60.805
29.727369,62.219
29.747168,62.219
29.766830,62.219
29.786217,63.633
29.805465,63.633
29.824678,63.633
29.844511,65.047
29.864537,65.047
29.883880,65.047
29.903042,66.461
29.922408,66.461
29.941889,66.461
29.961573,67.875
29.981370,67.875
30.001041,67.875
30.020510,69.289
30.040768,69.289
30.060241,69.289
30.079740,70.703
30.099643,70.703
30.119260,70.703
30.138355,72.117
30.157899,72.117
30.177742,72.117
30.197492,73.531
30.217290,73.531
30.236420,73.531
