time_s,rtt_ms
25.778150,68.600
25.878540,72.300
25.979351,73.000
26.080240,77.400
26.180876,75.400
26.282131,78.400
26.382519,78.600
26.483286,83.100
26.583813,84.900
26.684492,84.500
26.785225,85.400
26.885739,49.900
26.986509,45.900
27.087322,47.100
27.187976,50.100
27.289279,53.100
27.389798,54.400
27.491163,56.500
27.591857,61.200
27.692403,62.300
27.793107,63.600
27.893545,65.700
27.993939,68.600
28.094725,69.500
28.195500,70.200
28.295834,71.700
28.396192,75.900
28.496747,75.100
28.597084,75.900
28.698091,77.800
28.798481,79.900
28.899102,80.100
28.999860,83.700
29.100534,84.100
29.201247,85.300
29.301791,42.900
29.402130,44.400
29.502693,45.600
29.603585,49.300
29.704320,52.100
29.804828,53.300
29.905488,55.200
30.006401,60.800
30.107059,62.800
30.207630,63.700
30.308384,65.600
30.408775,67.900
30.510025,69.100
30.610478,70.700
30.711558,70.800
30.812038,74.300
30.912354,77.100
31.013201,76.800
31.114308,78.700
31.215022,81.200
31.315273,80.400
31.415879,82.300
31.516264,84.500
31.617468,83.000
31.717836,42.200
31.818196,44.100
31.918722,47.500
32.019456,49.900
32.120081,51.000
32.220858,55.000
32.321719,56.500
32.422244,60.500
32.523080,60.200
32.623723,63.200
32.724014,65.800
32.824791,68.200
32.925454,70.100
33.025969,72.400
33.126782,73.200
33.227319,74.200
33.328189,75.200
33.428987,79.700
33.529312,78.200
33.630160,82.800
33.730726,82.100
33.831484,83.400
33.932217,86.700
34.032714,85.200
34.133171,87.200
34.233864,52.800
34.334728,45.100
34.435211,46.800
34.536253,47.100
34.636927,51.300
34.737339,56.500
34.837702,56.400
34.937964,59.400
35.038391,61.500
35.138968,64.300
35.239620,66.200
35.340404,66.600
35.440961,69.800
35.541595,70.600
35.642102,73.900
35.743163,76.100
35.843473,74.000
35.943933,79.800
36.044757,77.200
36.145550,80.500
36.246814,83.200
36.347839,83.300
36.448747,86.600
36.549045,85.500
36.649828,84.700
36.750307,51.300
36.851110,45.600
36.951638,47.200
37.052635,52.300
37.153107,51.900
37.253591,55.100
37.354025,57.000
37.454493,58.800
37.555194,61.600
37.656085,63.600
37.756614,66.000
37.857512,67.900
37.958191,69.400
38.059842,69.400
38.160338,73.300
38.260860,72.000
38.361892,75.900
38.463144,78.600
38.563895,81.500
38.664627,79.700
38.765170,81.000
38.865921,84.500
38.966600,85.400
39.067594,84.000
39.168013,46.400
39.268813,45.100
39.369447,47.600
39.470038,49.300
39.570721,51.900
39.671737,53.000
39.772635,57.000
39.873577,58.000
39.974323,60.100
40.075874,61.700
40.176535,66.000
40.277372,67.700
40.377781,68.000
40.478361,70.900
40.579446,70.200
40.679888,73.500
40.780813,76.800
40.881312,77.500
40.981679,79.200
41.082117,82.700
41.182499,81.800
41.283449,82.300
41.384317,85.000
41.484741,84.900
41.585490,42.900
41.686397,46.100
41.787142,47.000
41.887690,48.000
41.988490,51.900
42.089132,55.200
42.189506,57.200
42.290769,58.300
42.391154,61.800
42.491853,64.600
42.592706,64.300
42.693986,65.900
42.794532,70.700
42.895157,72.000
42.995836,73.100
43.097077,74.600
43.197891,75.600
43.298434,77.000
43.399101,78.400
43.499999,79.900
43.600469,80.500
43.701011,84.400
43.801499,85.700
43.902171,78.100
44.002575,43.000
44.103199,44.800
44.203649,47.100
44.304035,50.900
44.404360,54.400
44.505136,54.100
44.605680,58.000
44.706552,58.500
44.807182,61.800
44.907506,61.800
45.007949,67.500
45.108808,67.300
45.209594,68.600
45.310119,71.800
45.410651,71.700
45.511546,73.900
45.612169,75.500
45.712985,77.700
45.813791,79.600
45.915214,79.900
46.015599,83.800
46.116035,84.100
46.216639,85.300
46.317070,83.800
46.417627,85.400
46.518520,47.800
46.619125,48.400
46.719956,49.800
46.820509,51.100
46.920907,52.200
47.021672,56.100
47.122880,58.100
47.223991,59.700
47.324856,63.000
47.425724,63.900
47.526197,68.100
47.626823,68.000
47.727297,70.000
47.827582,70.900
47.928284,73.600
48.028910,76.200
48.129698,74.700
48.230262,78.800
48.331077,77.900
48.431759,80.100
48.532644,82.600
48.633515,85.600
48.734245,86.800
48.834718,87.100
48.935315,85.000
49.035920,44.000
49.136334,45.800
49.236747,50.200
49.337304,53.800
49.438057,54.300
49.539098,56.300
49.639855,56.900
49.740433,58.400
49.841004,62.000
49.941581,63.100
50.042215,66.600
50.143030,68.800
50.243548,70.000
50.344102,70.000
50.444623,73.300
50.545137,75.500
50.645889,77.300
50.746436,78.200
50.847163,79.600
50.947698,81.300
51.048097,81.300
51.148685,85.200
51.249034,86.100
51.349694,84.400
51.450542,86.700
51.551164,43.300
51.651416,47.900
51.752195,51.100
51.852995,51.900
51.953391,53.300
52.053906,53.900
52.154156,56.900
52.254936,60.200
52.355602,63.400
52.456347,61.700
52.557209,65.000
52.658283,67.700
52.759358,67.600
52.859969,69.700
52.960821,72.600
53.061721,74.000
53.162474,76.600
53.263224,78.200
53.363976,81.100
53.464695,81.400
53.565105,83.200
53.665769,84.300
53.766413,83.300
53.867159,59.100
53.968085,43.000
54.068645,46.400
54.169532,49.600
54.270132,53.100
54.370513,55.100
54.472103,55.900
54.573261,59.100
54.674548,62.000
54.775169,62.900
54.875738,66.700
54.976501,65.700
55.077563,67.200
55.178233,68.500
55.278884,73.500
55.379427,74.000
55.480034,75.600
55.580547,76.300
55.681209,79.000
55.782043,78.700
55.882784,81.900
55.983180,83.000
56.083703,82.800
56.184421,86.300
56.285316,88.700
56.385877,81.000
56.486580,44.800
56.586945,48.100
56.687412,49.100
56.788094,53.000
56.888721,54.800
56.989618,57.200
57.090320,59.800
57.191230,61.800
57.291738,62.700
57.392362,64.600
57.493109,68.000
57.593843,67.900
57.694511,69.700
57.795203,72.400
57.895970,73.600
57.996556,77.100
58.097084,76.400
58.197735,77.900
58.298582,77.400
58.399440,81.000
58.500677,83.300
58.601268,86.300
58.702033,82.300
58.802767,47.400
58.903495,44.800
59.004029,48.200
59.104684,49.500
59.205258,53.200
59.305986,53.900
59.406804,57.700
59.507735,58.300
59.608762,62.000
59.709504,63.500
59.810250,65.900
59.911201,68.600
