time_s,qlen_pkts
11.298240,25
11.312742,25
11.326830,25
11.341771,24
11.356061,25
11.370832,24
11.385800,24
11.400139,25
11.414788,25
11.430115,25
11.445046,26
11.459727,25
11.474459,24
11.489287,25
11.503965,27
11.518274,26
11.532717,27
11.547377,25
11.561490,25
11.576116,25
11.590646,27
11.605277,27
11.619595,26
11.634011,27
11.648567,27
11.663059,26
11.678522,26
11.693147,29
11.707997,28
11.722686,27
11.736713,28
11.751130,29
11.765542,26
11.780097,26
11.794444,27
11.808679,27
11.822887,29
11.837432,28
11.851682,28
11.867123,27
11.881507,27
11.896563,29
11.910737,29
11.924954,28
11.939503,29
11.954009,30
11.968823,29
11.983562,29
11.998244,30
12.012754,29
12.027230,28
12.041987,28
12.057163,28
12.072646,28
12.087590,28
12.102738,28
12.117418,30
12.131806,28
12.146244,28
12.161725,27
12.176275,21
12.190778,15
12.205822,11
12.220457,11
12.235494,12
12.250496,11
12.265155,12
12.279742,12
12.294789,13
12.309085,12
12.323635,13
12.337933,13
12.352744,13
12.367432,12
12.382461,12
12.396958,14
12.412646,14
12.427287,13
12.441454,13
12.456519,13
12.471684,13
12.486455,13
12.501422,15
12.515603,15
12.530190,14
12.544987,14
12.559368,14
12.573973,14
12.588601,14
12.603131,15
12.617840,16
12.632617,15
12.647391,15
12.661698,15
12.676026,15
12.690671,16
12.705380,16
12.719600,17
12.734063,16
12.748467,16
12.763311,16
12.777916,16
12.792272,16
12.806783,17
12.820994,17
12.835431,19
12.850358,17
12.865140,17
12.879940,17
12.894486,17
12.908639,18
12.923534,18
12.937653,18
12.952490,18
12.967126,18
12.981779,18
12.996272,18
13.010930,19
13.025643,19
13.040264,19
13.054987,18
13.069530,20
13.083952,20
13.098536,21
13.113712,20
13.128266,21
13.142722,20
13.157457,19
13.172064,20
13.187186,20
13.202086,21
13.216739,21
13.231038,22
13.245819,21
13.260121,22
13.274670,21
13.289045,21
13.303390,21
13.317953,22
13.332360,23
13.346980,22
13.361421,21
13.376032,21
13.390484,21
13.404994,22
13.419594,22
13.433958,23
13.448650,22
13.463636,23
13.478430,22
13.493008,22
13.507763,24
13.522744,24
13.537331,23
13.552002,24
13.567055,22
13.582516,22
13.596768,22
13.611594,24
13.626252,24
13.640832,24
13.655602,25
13.670466,23
13.685294,24
13.699739,24
13.714008,25
13.728352,24
13.742676,25
13.757863,26
13.772663,24
13.786858,25
13.801879,25
13.816561,26
13.830921,25
13.845913,26
13.860329,26
13.875002,24
13.890479,25
13.904814,26
13.919606,26
13.934098,26
13.948996,26
13.963477,26
13.977981,25
13.992241,25
14.006481,26
14.021139,26
14.035901,27
14.050211,27
14.064843,27
14.079646,26
14.094396,26
14.108852,28
14.123404,28
14.137934,29
14.152775,29
14.167145,28
14.182237,27
14.196819,26
14.211447,28
14.225529,28
14.240295,28
14.255192,28
14.269511,29
14.284203,28
14.299304,28
14.313924,29
14.328214,28
14.342414,29
14.357061,29
14.371067,29
14.385555,28
14.399861,28
14.414505,29
14.429078,28
14.443924,28
14.458661,28
14.473462,29
14.487702,29
14.502046,30
14.516641,29
14.531108,28
14.545594,28
14.560101,29
14.574957,29
14.589500,28
14.604255,27
14.618503,28
14.633538,29
14.648188,29
14.662559,29
14.676749,23
14.691851,18
14.706394,12
14.720763,12
14.735238,12
14.749738,11
14.764783,12
14.778936,12
14.793574,12
14.807951,12
14.822378,13
14.836668,13
14.851179,12
14.866011,13
14.880549,13
14.894743,13
14.909214,13
14.923674,14
14.938272,14
14.952484,13
14.967124,15
14.981781,14
14.996405,14
15.010964,15
15.025304,16
15.039973,16
15.054384,14
15.068595,15
15.083131,16
15.097763,15
15.111918,16
15.127652,16
15.142263,17
15.156791,15
15.171504,15
15.185891,16
15.200104,17
15.215346,17
15.229792,17
15.244126,17
15.258677,16
15.272921,16
15.287483,18
15.301858,17
15.316673,17
15.331383,18
15.345574,19
15.359976,17
15.374447,18
15.388856,18
15.403140,19
15.417949,20
15.432882,19
15.447374,19
15.461812,18
15.476549,18
15.491180,18
15.505561,19
15.519865,20
15.534795,21
15.549312,20
15.563750,20
15.578748,20
15.593238,21
15.608003,21
15.622475,20
15.637302,20
15.651465,20
15.665700,20
15.679955,20
15.694170,21
15.709279,21
15.723741,21
15.738409,22
15.753719,22
15.767876,21
15.782439,21
15.796979,22
15.811142,21
15.825487,22
15.839995,22
15.854658,22
15.868853,24
15.883430,22
15.898607,22
15.912817,21
15.927261,24
15.942787,24
15.957442,24
15.971957,23
15.986557,22
16.001031,24
16.015676,24
16.029935,24
16.043831,24
16.058082,23
16.072660,22
16.087345,24
16.101800,24
16.116272,24
16.130975,24
16.145326,25
16.159916,25
16.174390,25
16.188823,25
16.203490,25
16.218039,25
16.232557,26
16.247075,25
16.261750,25
16.276296,26
16.290579,25
16.305150,25
16.320451,26
16.334715,26
16.350060,26
16.364511,27
16.378819,27
16.393454,25
16.408003,26
16.422317,26
16.437356,27
16.451804,27
16.466152,27
16.480296,26
16.494708,26
16.509376,26
16.524066,27
16.538519,28
16.553138,28
16.567735,28
16.582392,28
16.596694,27
16.611625,26
16.626468,27
16.641052,28
16.655509,29
16.670378,29
16.684702,28
16.699043,29
16.713439,28
16.727946,28
16.742775,28
16.758159,29
16.772714,28
16.787601,29
16.802203,28
16.816616,28
16.831476,29
16.846230,29
16.860561,29
16.874865,29
16.889294,29
16.904042,28
16.918357,28
16.932851,30
16.947574,29
16.962190,30
16.976902,29
16.991239,30
17.005769,29
17.020150,29
17.034353,29
17.048581,30
17.063315,29
17.077826,30
17.092356,30
17.106884,29
17.121364,29
17.136185,29
17.150706,30
17.165417,30
17.180090,30
17.194455,30
17.209088,29
17.223585,28
17.237841,29
17.252330,29
17.267742,29
17.282621,29
17.297079,22
17.311634,18
17.326184,13
17.341299,13
17.355968,12
17.370839,12
17.385143,12
17.399408,12
17.414401,13
17.429008,14
17.443261,14
17.458177,14
17.472418,13
17.486817,13
17.501297,14
17.515803,15
17.530245,15
17.544996,15
17.560062,15
17.574729,14
17.589223,15
17.603740,14
17.618154,14
17.632654,15
17.647280,17
17.661323,17
17.675944,16
17.690725,16
17.704795,16
17.719425,16
17.734335,17
17.749066,16
17.763367,18
17.778222,16
17.792568,17
17.807675,16
17.822621,16
17.837237,17
17.851865,17
17.866427,18
17.881096,17
17.895737,17
17.910568,17
17.925028,17
17.939557,18
17.954085,18
17.968530,18
17.983125,18
17.997709,18
18.012098,18
18.026797,17
18.041859,19
18.056081,20
18.071203,20
18.085343,19
18.099866,19
18.114365,20
18.129467,20
18.144315,20
18.158930,21
18.173483,20
18.187747,18
18.202942,20
18.218002,20
18.232514,21
18.247413,22
18.261888,21
18.276293,21
18.290470,21
18.305032,21
18.319297,20
18.333767,21
18.348630,21
18.363082,21
18.377886,22
18.392362,21
18.406675,21
18.420907,21
18.435780,22
18.450197,22
18.464971,22
18.479504,23
18.494345,21
18.509099,22
18.524307,23
18.538967,24
18.553201,24
18.567664,23
18.581793,24
18.595993,23
18.610927,22
18.625715,23
18.639976,24
18.655133,25
18.669860,25
18.684377,25
18.698581,24
18.713109,23
18.727778,24
18.742247,25
18.756900,25
18.771986,24
18.786756,24
18.801651,24
18.816326,24
18.831366,24
18.845760,25
18.860488,25
18.875580,26
18.889693,25
18.903834,24
18.918377,24
18.932601,24
18.947512,26
18.962054,26
18.977048,26
18.991317,26
19.006270,26
19.020480,25
19.034896,25
19.049416,27
19.063644,27
19.078103,27
19.092773,27
19.107047,27
19.121708,27
19.136449,26
19.150645,28
19.165412,28
19.179617,28
19.193991,28
19.208510,27
19.223095,27
19.238224,26
19.252867,28
19.267953,29
19.282248,29
19.296986,29
19.311163,28
19.325595,28
19.340026,29
19.354331,28
19.369094,29
19.383950,29
19.398430,29
19.413247,28
19.427648,28
19.442170,30
19.457109,29
19.471649,30
19.487174,29
19.502278,30
19.517282,29
19.531434,28
19.545851,30
19.560718,30
19.575349,29
19.590136,29
19.604997,29
19.619357,29
19.634579,28
19.648920,29
19.663557,29
19.678669,29
19.693418,29
19.708897,24
19.723251,19
19.737755,13
19.753294,12
19.767727,12
19.782012,11
19.796670,12
19.810837,12
19.825408,12
19.839556,12
19.853804,13
19.868319,13
19.882923,13
19.897604,12
19.912478,13
19.927544,14
19.942575,14
19.957292,16
19.971959,16
19.986490,14
20.000970,13
20.015133,14
20.029493,14
20.044051,15
20.059173,15
20.074036,15
20.088715,14
20.103371,15
20.117744,15
20.132329,15
20.147035,16
20.161895,16
20.176299,17
20.191442,16
20.206081,16
20.220573,17
20.234817,16
20.249327,17
20.263725,18
20.278308,17
20.293332,17
20.307925,16
20.322836,17
20.337107,17
20.351766,19
20.365875,18
20.380439,19
20.395071,17
20.409711,17
20.424186,18
20.439077,18
20.453954,19
20.468823,20
20.483221,19
20.497807,20
20.512223,20
20.526984,20
20.541279,19
20.556279,19
20.571302,20
20.585947,21
20.600716,20
20.615805,20
20.630514,20
20.644773,21
20.659038,22
20.673919,21
20.688426,21
20.703564,21
20.718039,20
20.732523,21
20.746901,20
20.761251,21
20.775678,21
20.790376,20
20.805058,21
20.819357,22
20.833955,22
20.848051,22
20.862543,23
20.877123,22
20.892254,23
20.906617,22
20.921378,21
20.935734,22
20.950106,22
20.964751,24
20.979193,23
20.993596,24
21.007912,22
21.022535,22
21.036896,23
21.051569,24
21.066246,24
21.080395,24
21.095282,25
21.109739,23
21.123966,23
21.138533,23
21.153016,24
21.167329,24
21.182245,25
21.196542,25
21.211341,23
21.225988,23
21.240383,23
21.255538,25
21.270290,25
21.284729,25
21.299201,26
21.314063,24
21.328392,24
21.343123,24
21.357630,25
21.372461,24
21.386980,25
21.401666,26
21.416143,25
21.430844,25
21.445082,25
21.459853,26
21.474196,26
21.488546,27
21.503043,27
21.517935,26
21.532428,27
21.546709,26
21.561407,28
21.576120,28
21.590998,28
21.605325,28
21.619880,28
21.634345,26
21.649023,27
21.663756,28
21.678001,28
21.692256,27
21.706848,28
21.722635,27
21.737935,27
21.752629,27
21.767445,28
21.782170,29
21.796772,29
21.811374,28
21.825879,28
21.840451,28
21.855276,28
21.870085,29
21.884774,29
21.898987,29
21.913491,29
21.928127,28
21.942609,29
21.957116,29
21.971552,29
21.986024,30
22.000711,30
22.015307,30
22.030235,29
22.044425,29
22.058736,29
22.073365,30
22.087948,29
22.102960,29
22.117321,29
22.131441,27
22.145861,27
22.160669,21
22.175449,15
22.190802,10
22.205088,11
22.219368,12
22.233819,11
22.248940,12
22.263647,13
22.277865,13
22.292527,11
22.306839,13
22.321554,13
22.335637,13
22.349869,14
22.364550,14
22.379516,15
22.394782,14
22.409618,13
22.424770,13
22.439846,14
22.454298,14
22.469296,16
22.483372,15
22.498058,16
22.512421,15
22.527148,15
22.542573,14
22.557310,15
22.572056,16
22.586779,16
22.601671,16
22.616337,16
22.631544,16
22.645963,15
22.660676,16
22.675238,18
22.689318,18
22.703514,17
22.717502,16
22.732288,17
22.747051,16
22.761546,16
22.776056,19
22.790679,18
22.805135,18
22.819857,18
22.834510,17
22.849282,18
22.863872,18
22.878483,18
22.892547,20
22.907024,19
22.921919,19
22.936264,18
22.950346,18
22.964902,18
22.979416,19
22.993948,20
23.008296,20
23.022664,19
23.037151,19
23.051951,20
23.066334,20
23.080763,22
23.095580,21
23.110700,20
23.125196,20
23.139702,20
23.154524,20
23.168745,22
23.183240,21
23.197864,22
23.212646,23
23.227711,22
23.242102,22
23.256273,22
23.270717,21
23.285650,23
23.300516,22
23.315294,22
23.329691,22
23.344007,21
23.358863,21
23.373660,24
23.388259,24
23.403012,24
23.417812,24
23.432189,22
23.446642,22
23.461593,22
23.476309,24
23.490891,24
23.505236,23
23.519506,24
23.533875,23
23.548584,24
23.563104,24
23.578302,25
23.592690,25
23.607191,25
23.621551,24
23.636129,24
23.650205,23
23.664367,23
23.678645,24
23.692700,25
23.707041,25
23.722342,25
23.736501,24
23.751002,24
23.766151,24
23.781212,26
23.795543,25
23.810432,26
23.825644,27
23.840248,25
23.855306,26
23.870806,26
23.885793,26
23.900447,26
23.914727,27
23.929422,28
23.943706,26
23.958195,26
23.972748,27
23.987231,26
24.001435,27
24.015960,27
24.030133,28
24.044448,26
24.058656,26
24.073278,28
24.087729,27
24.101931,27
24.116354,27
24.130651,27
24.145032,26
24.159092,28
24.173414,28
24.188256,28
24.202963,28
24.217661,29
24.232209,28
24.246939,27
24.261841,27
24.276412,28
24.290998,30
24.305484,29
24.319936,30
24.334347,29
24.348855,28
24.363509,28
24.378019,29
24.392657,29
24.408085,29
24.423073,29
24.437919,29
24.452623,28
24.467317,27
24.481603,27
24.496290,25
24.510977,19
24.525831,12
24.540699,11
24.555749,12
24.570774,11
24.585185,12
24.599917,13
24.615806,13
24.630364,12
24.645164,13
24.659850,12
24.674264,13
24.689458,13
24.704373,13
24.718773,13
24.733202,14
24.747853,13
24.762870,13
24.778036,14
24.792530,14
24.807852,14
24.822640,14
24.837730,15
24.852141,15
24.866484,15
24.881121,15
24.895727,15
24.910610,16
24.925073,14
24.939988,15
24.954479,16
24.968780,15
24.983539,16
24.997745,17
25.012063,16
25.026786,16
25.041191,16
25.055691,17
25.070227,17
25.084671,18
25.099331,18
25.113844,18
25.128172,17
25.142558,17
25.157405,17
25.172480,17
25.187112,18
25.201554,18
25.215891,19
25.230518,17
25.245107,17
25.259742,18
25.274401,18
25.288940,19
25.303396,20
25.317746,20
25.332202,19
25.346905,18
25.360963,19
25.375655,18
25.390355,20
25.405312,20
25.420250,20
25.435087,19
25.449586,19
25.464151,19
25.478258,19
25.493289,20
25.507390,22
25.521789,21
25.536575,20
25.550925,20
25.565975,21
25.581120,20
25.595973,22
25.610088,22
25.624666,21
25.639526,21
25.653861,21
25.667999,22
25.682591,21
25.697268,22
25.711554,22
25.726163,23
25.740918,22
25.755560,21
25.770088,21
25.784702,22
25.799205,23
25.814135,24
25.828783,24
25.843307,23
25.858074,23
25.872654,23
25.886795,24
25.901386,24
25.916187,24
25.930970,24
25.945655,23
25.960142,23
25.974655,24
25.988938,25
26.003394,25
26.017992,25
26.032312,25
26.046914,24
26.060972,23
26.075498,23
26.090274,26
26.104676,25
26.119254,25
26.133846,25
26.148428,25
26.162880,24
26.177303,24
26.191794,25
26.206316,25
26.220972,25
26.235465,27
26.250585,25
26.265390,25
26.279932,26
26.294700,26
26.309226,26
26.323742,27
26.338698,26
26.353116,25
26.367522,27
26.381793,26
26.396073,27
26.410985,29
26.425691,28
26.440006,27
26.454546,26
26.469282,27
26.483563,27
26.498089,28
26.512470,28
26.526992,27
26.541193,28
26.555758,28
26.571286,27
26.585742,27
26.600532,28
26.615240,28
26.629736,28
26.644681,29
26.658679,27
26.673289,27
26.688540,29
26.702785,29
26.717460,29
26.731727,29
26.746062,28
26.760404,28
26.775015,27
26.789359,28
26.804211,29
26.818759,30
26.833670,29
26.848190,29
26.862633,27
26.878075,27
26.892901,27
26.907052,20
26.921678,16
26.936048,10
26.950403,10
26.964583,11
26.979103,11
26.993524,12
27.008003,12
27.022618,11
27.036998,12
27.052099,12
27.067029,12
27.081452,12
27.095932,13
27.110864,14
27.125172,12
27.139467,13
27.154236,14
27.168623,13
27.183667,14
27.198555,14
27.212716,14
27.227181,16
27.241255,15
27.255880,14
27.269923,14
27.284295,14
27.298891,15
27.313133,16
27.327566,16
27.342310,16
27.357012,15
27.371568,15
27.385904,15
27.400264,17
27.415008,16
27.429459,15
27.443804,16
27.458591,17
27.473365,17
27.487818,16
27.502127,18
27.516662,18
27.530950,17
27.545612,17
27.560313,18
27.574678,17
27.589131,17
27.603778,18
27.618564,19
27.633344,18
27.647961,18
27.662432,17
27.676681,18
27.691074,18
27.705813,20
27.720440,19
27.735688,19
27.750574,18
27.765054,18
27.779570,18
27.793475,19
27.808086,20
27.822827,20
27.837532,20
27.852141,20
27.866531,19
27.881533,20
27.895651,19
27.910271,22
27.924995,21
27.939238,21
27.954115,21
27.968670,21
27.983374,20
27.997978,21
28.013292,22
28.027607,22
28.042074,22
28.056581,22
28.071239,22
28.085978,22
28.100371,22
28.115574,22
28.129971,22
28.144266,23
28.158803,22
28.174418,21
28.189028,22
28.203202,23
28.217481,23
28.231910,23
28.245918,24
28.260543,23
28.274989,22
28.289924,23
28.304080,24
28.318635,24
28.333286,24
28.347795,24
28.362412,23
28.376494,24
28.391704,24
28.406508,25
28.421157,25
28.435968,26
28.450572,25
28.465035,24
28.479471,25
28.494032,24
28.508381,26
28.522531,25
28.536901,26
28.551498,26
28.566023,25
28.580497,25
28.595767,24
28.610416,26
28.624958,25
28.639226,26
28.653777,26
28.668192,25
28.682589,26
28.697544,25
28.712174,26
28.726780,26
28.741483,26
28.756500,26
28.770704,26
28.785189,26
28.799393,26
28.813793,28
28.828389,28
28.842730,27
28.857274,27
28.871562,27
28.886254,27
28.900613,27
28.915039,28
28.929499,28
28.944102,27
28.958204,29
28.972556,27
28.986835,27
29.001253,27
29.015757,28
29.030177,29
29.044581,28
29.058955,28
29.073746,27
29.088767,28
